time_value,geo_type,geo_value,flu_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests,hpiv_positive_tests,flu_positive_tests
2018-08-04,province,ns,9.0,2,0,9.0,0,8.0,8.0,0,8.0,0,8.0,0,8.0,0,2,2
2018-08-04,province,nb,69.0,0,0,72.0,1,22.0,22.0,0,22.0,0,22.0,3,22.0,0,1,0
2018-08-04,province,ab,310.0,1,0,291.0,0,291.0,291.0,9,291.0,2,291.0,62,291.0,1,20,1
2018-08-04,province,mb,80.0,0,0,78.0,0,57.0,57.0,0,25.0,0,57.0,8,25.0,0,2,0
2018-08-04,province,sk,170.0,1,0,170.0,2,170.0,170.0,4,170.0,0,170.0,51,170.0,0,10,1
2018-08-04,province,pe,1.0,0,0,1.0,0,1.0,1.0,0,1.0,0,1.0,0,1.0,0,0,0
2018-08-04,territory,nt,5.0,0,0,5.0,0,5.0,5.0,1,5.0,0,5.0,2,5.0,0,0,0
2018-08-04,territory,nu,5.0,0,0,5.0,0,5.0,5.0,0,5.0,0,5.0,2,5.0,0,0,0
2018-08-04,territory,yk,0.0,0,0,0.0,0,,,0,,0,,0,,0,0,0
2018-07-28,province,nl,21.0,0,0,21.0,0,21.0,21.0,1,21.0,0,21.0,4,,0,2,0
2018-07-28,province,nb,71.0,0,0,70.0,0,32.0,32.0,1,32.0,0,32.0,2,32.0,0,2,0
2018-07-28,province,mb,97.0,0,0,98.0,1,79.0,79.0,0,36.0,0,79.0,11,36.0,0,3,0
2018-07-28,province,ns,3.0,0,0,3.0,0,3.0,3.0,0,3.0,0,3.0,0,3.0,0,2,0
2018-07-28,province,pe,2.0,0,0,2.0,0,1.0,1.0,0,1.0,0,1.0,1,1.0,0,0,0
2018-07-28,province,ab,249.0,0,0,229.0,0,229.0,229.0,4,229.0,1,229.0,51,229.0,0,11,0
2018-07-28,province,sk,132.0,1,0,132.0,0,132.0,132.0,3,132.0,0,132.0,39,132.0,0,8,1
2018-07-28,territory,yk,1.0,0,0,1.0,0,,,0,,0,,0,,0,0,0
2018-07-28,territory,nu,2.0,0,0,2.0,0,2.0,2.0,0,2.0,0,2.0,2,2.0,0,1,0
2018-07-28,territory,nt,3.0,0,0,3.0,0,3.0,3.0,0,3.0,0,3.0,2,3.0,0,0,0
2018-07-21,province,nl,26.0,0,0,26.0,1,26.0,26.0,0,26.0,0,26.0,2,,0,0,0
2018-07-21,province,ns,15.0,1,0,15.0,0,13.0,13.0,0,13.0,0,13.0,4,13.0,0,3,1
2018-07-21,province,mb,98.0,0,0,98.0,0,81.0,81.0,2,36.0,0,81.0,15,36.0,0,10,0
2018-07-21,province,ab,295.0,3,0,271.0,0,271.0,271.0,4,271.0,4,271.0,58,271.0,2,27,3
2018-07-21,province,nb,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2018-07-21,territory,yk,0.0,0,0,0.0,0,,,0,,0,,0,,0,0,0
2018-07-21,province,pe,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2018-07-21,province,sk,149.0,2,0,149.0,2,149.0,149.0,2,149.0,0,149.0,48,149.0,0,8,2
2018-07-21,territory,nt,3.0,0,0,3.0,0,3.0,3.0,0,3.0,0,3.0,0,3.0,0,1,0
2018-07-21,territory,nu,3.0,0,0,3.0,0,3.0,3.0,0,3.0,0,3.0,2,3.0,0,1,0
2018-07-14,province,ab,269.0,3,0,254.0,0,254.0,254.0,4,254.0,6,254.0,64,254.0,1,17,3
2018-07-14,province,nb,89.0,0,0,89.0,0,34.0,34.0,3,34.0,0,34.0,6,34.0,1,0,0
2018-07-14,province,mb,100.0,0,0,100.0,0,82.0,82.0,1,38.0,0,82.0,16,38.0,0,4,0
2018-07-14,province,nl,24.0,0,0,24.0,2,24.0,24.0,0,24.0,1,24.0,3,,0,3,0
2018-07-14,province,ns,12.0,1,0,12.0,0,5.0,5.0,0,5.0,0,5.0,1,5.0,0,2,1
2018-07-14,province,sk,160.0,0,0,160.0,0,160.0,160.0,3,160.0,0,160.0,53,160.0,0,16,0
2018-07-14,province,pe,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2018-07-14,territory,nt,3.0,0,0,3.0,0,3.0,3.0,0,3.0,0,3.0,1,3.0,0,0,0
2018-07-14,territory,nu,1.0,0,0,1.0,0,1.0,1.0,0,1.0,0,1.0,0,1.0,0,1,0
2018-07-14,territory,yk,2.0,0,0,2.0,0,,,0,,0,,0,,0,0,0
2018-07-07,territory,yk,0.0,0,0,0.0,0,,,0,,0,,0,,0,0,0
2018-07-07,territory,nu,5.0,0,0,5.0,0,5.0,5.0,0,5.0,0,5.0,1,5.0,0,0,0
2018-07-07,territory,nt,4.0,0,0,4.0,0,4.0,4.0,0,4.0,0,4.0,2,4.0,0,1,0
2018-07-07,province,nl,33.0,0,0,33.0,2,33.0,33.0,0,33.0,0,33.0,4,,0,1,0
2018-07-07,province,nb,75.0,0,0,75.0,2,42.0,42.0,3,42.0,0,42.0,5,42.0,0,1,0
2018-07-07,province,mb,73.0,0,0,73.0,1,62.0,62.0,2,25.0,1,62.0,11,25.0,0,4,0
2018-07-07,province,pe,2.0,0,0,2.0,0,2.0,2.0,0,2.0,0,2.0,0,2.0,0,1,0
2018-07-07,province,ab,275.0,1,0,254.0,0,254.0,254.0,6,254.0,2,254.0,56,254.0,2,22,1
2018-07-07,province,sk,159.0,0,0,159.0,0,159.0,159.0,3,159.0,0,159.0,53,159.0,0,16,0
2018-07-07,province,ns,7.0,0,0,7.0,0,4.0,4.0,0,4.0,0,4.0,1,4.0,0,0,0
2018-06-30,province,ab,376.0,9,2,350.0,0,350.0,350.0,8,350.0,6,350.0,108,350.0,1,35,11
2018-06-30,province,sk,179.0,0,0,179.0,5,179.0,179.0,4,179.0,1,179.0,69,179.0,0,8,0
2018-06-30,territory,nt,4.0,0,0,4.0,0,4.0,4.0,1,4.0,0,4.0,2,4.0,0,0,0
2018-06-30,territory,nu,8.0,0,0,8.0,0,8.0,8.0,3,8.0,0,8.0,2,8.0,0,0,0
2018-06-30,territory,yk,1.0,0,0,1.0,0,,,0,,0,,0,,0,0,0
2018-06-30,province,mb,82.0,0,1,82.0,2,67.0,67.0,1,29.0,1,67.0,9,29.0,0,6,1
2018-06-30,province,nb,89.0,0,2,89.0,2,32.0,32.0,1,32.0,1,32.0,11,32.0,0,7,2
2018-06-30,province,nl,28.0,0,0,28.0,2,28.0,28.0,0,28.0,1,28.0,7,,0,1,0
2018-06-30,province,ns,17.0,0,0,17.0,0,10.0,10.0,0,10.0,1,10.0,3,10.0,0,0,0
2018-06-30,province,pe,3.0,0,0,3.0,0,3.0,3.0,0,3.0,0,3.0,2,3.0,0,0,0
2018-06-23,province,mb,131.0,0,1,125.0,0,103.0,103.0,0,45.0,0,103.0,22,45.0,1,7,1
2018-06-23,province,nb,98.0,0,5,98.0,1,33.0,33.0,2,33.0,0,33.0,3,33.0,0,3,5
2018-06-23,province,nl,37.0,0,0,37.0,2,37.0,37.0,0,37.0,1,37.0,5,,0,0,0
2018-06-23,province,ns,29.0,0,0,29.0,0,13.0,13.0,1,13.0,0,13.0,3,13.0,1,0,0
2018-06-23,province,pe,1.0,0,0,2.0,0,1.0,1.0,0,1.0,0,1.0,1,1.0,0,0,0
2018-06-23,province,ab,348.0,1,0,326.0,0,326.0,326.0,4,326.0,4,326.0,90,326.0,4,31,1
2018-06-23,province,sk,164.0,0,0,164.0,2,164.0,164.0,0,164.0,1,164.0,54,164.0,1,18,0
2018-06-23,territory,nt,5.0,0,0,5.0,0,5.0,5.0,1,5.0,0,5.0,2,5.0,0,0,0
2018-06-23,territory,nu,3.0,0,0,3.0,0,3.0,3.0,1,3.0,0,3.0,2,3.0,0,0,0
2018-06-23,territory,yk,5.0,0,0,5.0,0,,,0,,0,,0,,0,0,0
2018-06-16,province,pe,8.0,0,0,10.0,0,2.0,2.0,0,2.0,0,2.0,0,2.0,0,0,0
2018-06-16,province,nl,43.0,0,0,43.0,2,43.0,43.0,0,43.0,4,43.0,6,,0,1,0
2018-06-16,province,sk,133.0,0,0,133.0,0,133.0,133.0,8,133.0,0,133.0,48,133.0,1,26,0
2018-06-16,territory,nt,10.0,0,0,10.0,0,10.0,10.0,0,10.0,0,10.0,3,10.0,0,0,0
2018-06-16,territory,nu,6.0,0,0,6.0,0,6.0,6.0,1,6.0,0,6.0,5,6.0,0,0,0
2018-06-16,territory,yk,2.0,0,0,2.0,0,,,0,,0,,0,,0,0,0
2018-06-16,province,ns,32.0,1,0,32.0,2,22.0,22.0,0,22.0,2,22.0,2,22.0,0,1,1
2018-06-16,province,nb,132.0,1,4,132.0,3,26.0,26.0,4,26.0,0,26.0,9,26.0,1,1,5
2018-06-16,province,ab,391.0,3,0,367.0,0,367.0,367.0,9,367.0,7,367.0,94,367.0,7,31,3
2018-06-16,province,mb,118.0,0,1,118.0,0,92.0,92.0,1,40.0,0,92.0,12,40.0,0,9,1
2018-06-09,province,ab,392.0,2,2,357.0,0,357.0,357.0,5,357.0,10,357.0,94,357.0,3,53,4
2018-06-09,territory,nt,10.0,0,0,10.0,0,10.0,10.0,0,10.0,2,10.0,2,10.0,0,1,0
2018-06-09,province,sk,192.0,0,0,192.0,2,192.0,192.0,5,192.0,0,192.0,53,192.0,0,28,0
2018-06-09,territory,nu,4.0,0,0,4.0,0,4.0,4.0,0,4.0,0,4.0,1,4.0,0,0,0
2018-06-09,territory,yk,4.0,0,0,4.0,0,,,0,,0,,0,,0,0,0
2018-06-09,province,mb,156.0,1,0,154.0,3,114.0,114.0,4,49.0,2,114.0,25,49.0,0,12,1
2018-06-09,province,nb,126.0,0,2,126.0,4,54.0,54.0,5,54.0,0,54.0,6,54.0,0,5,2
2018-06-09,province,nl,51.0,0,0,51.0,4,51.0,51.0,0,51.0,2,51.0,7,,0,7,0
2018-06-09,province,ns,41.0,1,0,44.0,4,28.0,28.0,1,28.0,1,28.0,4,28.0,0,1,1
2018-06-09,province,pe,4.0,0,0,6.0,0,1.0,1.0,0,1.0,0,1.0,1,1.0,0,0,0
2018-06-02,province,ab,359.0,6,0,324.0,0,324.0,324.0,10,324.0,17,324.0,65,324.0,4,35,6
2018-06-02,province,pe,5.0,0,0,6.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2018-06-02,province,nl,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0
2018-06-02,province,mb,131.0,0,0,121.0,2,105.0,105.0,3,44.0,1,105.0,14,44.0,0,4,0
2018-06-02,territory,yk,3.0,0,0,3.0,0,,,0,,0,,0,,0,0,0
2018-06-02,province,ns,27.0,1,0,27.0,0,12.0,12.0,0,12.0,2,12.0,4,12.0,0,2,1
2018-06-02,territory,nu,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2018-06-02,province,sk,179.0,0,0,179.0,8,179.0,179.0,5,179.0,3,179.0,65,179.0,0,17,0
2018-06-02,province,nb,184.0,10,7,184.0,8,50.0,50.0,3,50.0,0,50.0,8,50.0,0,6,17
2018-06-02,territory,nt,9.0,0,0,9.0,0,9.0,9.0,0,9.0,2,9.0,3,9.0,0,0,0
2018-05-26,province,pe,16.0,0,0,16.0,0,3.0,3.0,0,3.0,0,3.0,1,3.0,0,0,0
2018-05-26,province,nb,156.0,18,5,156.0,5,41.0,41.0,2,41.0,1,41.0,7,41.0,0,4,23
2018-05-26,province,mb,137.0,2,0,137.0,2,106.0,106.0,1,43.0,5,106.0,17,43.0,0,2,2
2018-05-26,province,nl,51.0,0,0,51.0,3,51.0,51.0,0,51.0,0,51.0,11,,0,3,0
2018-05-26,province,ns,54.0,5,1,55.0,2,2.0,2.0,0,2.0,0,2.0,0,2.0,0,0,6
2018-05-26,territory,yk,2.0,0,0,2.0,0,,,0,,0,,0,,0,0,0
2018-05-26,territory,nu,3.0,0,1,3.0,0,3.0,3.0,0,3.0,0,3.0,2,3.0,0,0,1
2018-05-26,territory,nt,4.0,0,0,4.0,0,4.0,4.0,0,4.0,1,4.0,0,4.0,0,0,0
2018-05-26,province,sk,217.0,0,2,217.0,7,217.0,217.0,3,217.0,10,217.0,50,217.0,2,21,2
2018-05-26,province,ab,421.0,9,4,384.0,0,384.0,384.0,13,384.0,12,384.0,95,384.0,8,36,13
2018-05-19,province,ns,51.0,4,1,52.0,1,5.0,5.0,0,5.0,0,5.0,0,5.0,0,0,5
2018-05-19,province,nl,60.0,2,2,60.0,7,60.0,60.0,0,60.0,2,60.0,4,,0,2,4
2018-05-19,province,nb,202.0,14,14,202.0,10,86.0,86.0,4,86.0,1,86.0,16,86.0,1,2,28
2018-05-19,province,pe,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2018-05-19,province,ab,434.0,8,9,382.0,0,382.0,382.0,6,382.0,18,382.0,78,382.0,10,33,17
2018-05-19,territory,yk,1.0,0,0,1.0,0,,,0,,0,,0,,0,0,0
2018-05-19,territory,nu,3.0,0,0,3.0,0,3.0,3.0,0,3.0,0,3.0,2,3.0,2,0,0
2018-05-19,province,mb,189.0,1,2,189.0,5,144.0,144.0,1,60.0,1,144.0,16,60.0,0,4,3
2018-05-19,province,sk,245.0,3,1,245.0,15,245.0,245.0,7,245.0,5,245.0,53,245.0,2,26,4
2018-05-19,territory,nt,6.0,0,0,6.0,0,6.0,6.0,0,6.0,2,6.0,0,6.0,0,0,0
2018-05-12,province,sk,294.0,8,6,294.0,24,294.0,294.0,3,294.0,6,294.0,52,294.0,2,15,14
2018-05-12,territory,nt,12.0,0,0,12.0,0,12.0,12.0,3,12.0,0,12.0,4,12.0,0,0,0
2018-05-12,province,nl,71.0,5,4,71.0,6,71.0,71.0,0,71.0,4,71.0,5,,0,2,9
2018-05-12,province,nb,243.0,30,19,243.0,15,75.0,75.0,1,75.0,6,75.0,14,75.0,1,8,49
2018-05-12,province,mb,179.0,0,3,179.0,6,131.0,131.0,0,52.0,4,131.0,17,52.0,0,5,3
2018-05-12,territory,nu,8.0,0,1,8.0,0,8.0,8.0,0,8.0,1,8.0,1,8.0,1,1,1
2018-05-12,province,ns,75.0,2,7,85.0,2,7.0,7.0,0,7.0,0,7.0,1,7.0,0,1,9
2018-05-12,province,ab,413.0,7,9,367.0,0,367.0,367.0,5,367.0,23,367.0,85,367.0,9,13,16
2018-05-12,province,pe,27.0,0,1,27.0,1,2.0,2.0,0,2.0,0,2.0,0,2.0,0,0,1
2018-05-12,territory,yk,7.0,0,0,7.0,1,,,0,,0,,0,,0,0,0
2018-05-05,province,ns,81.0,15,4,84.0,2,6.0,6.0,0,6.0,2,6.0,1,6.0,0,0,19
2018-05-05,province,ab,549.0,23,15,478.0,0,478.0,478.0,9,478.0,34,478.0,114,478.0,12,34,38
2018-05-05,province,sk,204.0,1,5,204.0,22,204.0,204.0,1,204.0,6,204.0,57,204.0,3,19,6
2018-05-05,province,nl,87.0,10,11,87.0,3,87.0,87.0,1,87.0,7,87.0,7,,0,3,21
2018-05-05,province,mb,159.0,1,4,159.0,9,100.0,100.0,1,67.0,6,100.0,20,67.0,3,1,5
2018-05-05,territory,yk,5.0,1,0,5.0,0,,,0,,0,,0,,0,0,1
2018-05-05,territory,nu,6.0,0,0,6.0,0,6.0,6.0,0,6.0,0,6.0,1,6.0,0,2,0
2018-05-05,territory,nt,12.0,0,0,12.0,0,12.0,12.0,3,12.0,0,12.0,2,12.0,0,3,0
2018-05-05,province,pe,32.0,8,1,33.0,1,8.0,8.0,0,8.0,1,8.0,2,8.0,1,0,9
2018-05-05,province,nb,420.0,50,30,420.0,26,81.0,81.0,1,81.0,5,81.0,14,81.0,2,2,80
2018-04-28,province,ns,98.0,16,3,98.0,11,9.0,9.0,0,9.0,4,9.0,1,9.0,0,0,19
2018-04-28,province,mb,176.0,1,15,178.0,9,90.0,90.0,1,65.0,7,90.0,14,65.0,3,2,16
2018-04-28,province,nl,116.0,12,15,116.0,11,116.0,116.0,0,116.0,6,116.0,1,,0,2,27
2018-04-28,province,nb,407.0,79,39,407.0,38,77.0,77.0,3,77.0,6,77.0,13,77.0,6,2,118
2018-04-28,province,ab,598.0,15,29,512.0,0,512.0,512.0,9,512.0,53,512.0,100,512.0,9,36,44
2018-04-28,province,sk,355.0,13,11,355.0,48,355.0,355.0,5,355.0,13,355.0,62,355.0,5,15,24
2018-04-28,province,pe,36.0,9,4,36.0,3,1.0,1.0,0,1.0,1,1.0,1,1.0,0,0,13
2018-04-28,territory,nt,9.0,0,0,9.0,0,9.0,9.0,2,9.0,1,9.0,1,9.0,1,1,0
2018-04-28,territory,nu,5.0,0,0,5.0,0,5.0,5.0,0,5.0,2,5.0,1,5.0,1,0,0
2018-04-28,territory,yk,3.0,0,0,3.0,0,,,0,,0,,0,,0,0,0
2018-04-21,territory,nt,10.0,0,1,10.0,0,10.0,10.0,0,10.0,0,10.0,0,10.0,0,1,1
2018-04-21,territory,yk,7.0,0,0,7.0,1,,,0,,0,,0,,0,0,0
2018-04-21,territory,nu,1.0,0,0,1.0,0,1.0,1.0,0,1.0,0,1.0,1,1.0,0,1,0
2018-04-21,province,sk,439.0,6,27,439.0,67,439.0,439.0,7,439.0,23,439.0,67,439.0,12,13,33
2018-04-21,province,pe,34.0,2,4,36.0,2,1.0,1.0,0,1.0,0,1.0,0,1.0,0,0,6
2018-04-21,province,mb,211.0,2,16,211.0,8,76.0,76.0,0,87.0,8,76.0,8,87.0,4,5,18
2018-04-21,province,nb,398.0,89,57,398.0,23,77.0,77.0,4,77.0,4,77.0,13,77.0,5,3,146
2018-04-21,province,nl,126.0,27,11,126.0,15,126.0,126.0,0,126.0,7,126.0,5,,0,0,38
2018-04-21,province,ns,125.0,13,4,126.0,11,10.0,10.0,0,10.0,2,10.0,2,10.0,0,0,17
2018-04-21,province,ab,609.0,12,40,529.0,0,529.0,529.0,14,529.0,50,529.0,95,529.0,18,25,52
2018-04-14,territory,yk,13.0,3,0,13.0,3,,,0,,0,,0,,0,0,3
2018-04-14,territory,nu,3.0,0,0,3.0,0,3.0,3.0,0,3.0,0,2.0,1,2.0,1,0,0
2018-04-14,territory,nt,12.0,1,3,12.0,0,12.0,12.0,3,12.0,1,12.0,0,12.0,0,0,4
2018-04-14,province,sk,504.0,9,53,504.0,68,504.0,504.0,4,504.0,25,504.0,84,504.0,10,18,62
2018-04-14,province,pe,31.0,2,5,31.0,1,2.0,2.0,0,2.0,1,2.0,0,2.0,0,0,7
2018-04-14,province,nl,141.0,33,16,141.0,13,141.0,141.0,1,141.0,3,141.0,5,,0,0,49
2018-04-14,province,ab,702.0,18,52,597.0,0,597.0,597.0,12,597.0,59,597.0,94,597.0,30,32,70
2018-04-14,province,mb,252.0,1,27,246.0,21,147.0,147.0,1,96.0,14,147.0,18,96.0,5,3,28
2018-04-14,province,nb,533.0,66,72,536.0,52,91.0,91.0,4,91.0,6,91.0,11,91.0,5,4,138
2018-04-14,province,ns,144.0,10,12,144.0,10,27.0,27.0,0,27.0,5,27.0,2,27.0,0,0,22
2018-04-07,province,mb,250.0,8,28,243.0,22,134.0,134.0,1,97.0,12,134.0,11,97.0,2,0,36
2018-04-07,province,ab,731.0,22,58,650.0,0,650.0,650.0,13,650.0,87,650.0,101,650.0,33,21,80
2018-04-07,province,nb,429.0,48,81,429.0,75,114.0,114.0,4,114.0,6,114.0,8,114.0,0,0,129
2018-04-07,province,pe,32.0,2,2,32.0,3,5.0,5.0,0,5.0,1,5.0,2,5.0,0,0,4
2018-04-07,territory,yk,16.0,0,1,16.0,2,,,0,,0,,0,,0,0,1
2018-04-07,territory,nu,2.0,0,0,2.0,0,2.0,2.0,1,2.0,0,2.0,1,2.0,0,1,0
2018-04-07,territory,nt,28.0,0,6,28.0,0,28.0,28.0,1,28.0,4,28.0,3,28.0,4,2,6
2018-04-07,province,sk,298.0,9,49,298.0,51,298.0,298.0,4,298.0,17,298.0,42,298.0,11,12,58
2018-04-07,province,nl,168.0,39,21,168.0,11,168.0,168.0,3,168.0,6,168.0,3,,0,0,60
2018-04-07,province,ns,157.0,20,13,159.0,23,13.0,13.0,1,13.0,1,13.0,7,13.0,1,0,33
2018-03-31,province,ns,200.0,33,31,200.0,22,10.0,10.0,0,10.0,1,10.0,0,10.0,0,0,64
2018-03-31,province,nl,165.0,27,25,165.0,12,165.0,165.0,1,165.0,8,165.0,5,,0,1,52
2018-03-31,province,nb,402.0,66,48,405.0,51,59.0,59.0,0,59.0,10,59.0,8,59.0,3,2,114
2018-03-31,province,mb,272.0,2,37,266.0,22,140.0,140.0,3,103.0,8,140.0,17,103.0,3,0,39
2018-03-31,province,ab,703.0,24,63,600.0,0,600.0,600.0,15,600.0,48,600.0,88,600.0,29,22,87
2018-03-31,territory,nu,5.0,2,0,5.0,0,5.0,5.0,0,5.0,1,5.0,1,5.0,0,0,2
2018-03-31,territory,nt,10.0,0,4,10.0,0,10.0,10.0,2,10.0,0,10.0,2,10.0,0,0,4
2018-03-31,province,sk,482.0,17,62,482.0,78,482.0,482.0,8,482.0,19,482.0,50,482.0,19,3,79
2018-03-31,province,pe,62.0,15,6,62.0,9,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,21
2018-03-31,territory,yk,0.0,0,0,0.0,0,,,0,,0,,0,,0,0,0
2018-03-24,territory,nu,3.0,1,0,3.0,0,3.0,3.0,0,3.0,0,3.0,0,3.0,1,0,1
2018-03-24,territory,nt,9.0,0,1,9.0,0,9.0,9.0,1,9.0,0,9.0,1,9.0,0,3,1
2018-03-24,province,sk,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2018-03-24,province,pe,41.0,6,4,42.0,5,4.0,4.0,1,4.0,1,4.0,1,4.0,2,0,10
2018-03-24,province,ab,833.0,27,90,707.0,0,707.0,707.0,14,707.0,72,707.0,88,707.0,37,21,117
2018-03-24,province,mb,267.0,5,49,269.0,32,80.0,80.0,2,39.0,0,80.0,3,39.0,2,2,54
2018-03-24,province,nb,495.0,50,64,495.0,42,93.0,93.0,1,93.0,8,93.0,7,93.0,17,5,114
2018-03-24,province,nl,270.0,41,35,270.0,18,270.0,270.0,4,270.0,17,270.0,4,,0,2,76
2018-03-24,territory,yk,14.0,5,0,14.0,1,,,0,,0,,0,,0,0,5
2018-03-24,province,ns,168.0,27,17,168.0,29,15.0,15.0,0,15.0,1,15.0,0,15.0,1,0,44
2018-03-17,province,ab,918.0,45,90,747.0,0,747.0,747.0,11,747.0,102,747.0,68,747.0,35,13,135
2018-03-17,province,pe,74.0,15,9,74.0,12,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,24
2018-03-17,province,ns,237.0,29,37,240.0,34,17.0,17.0,1,17.0,1,17.0,0,17.0,1,0,66
2018-03-17,province,nl,233.0,26,30,233.0,15,233.0,233.0,1,233.0,11,233.0,1,,0,1,56
2018-03-17,province,nb,514.0,70,128,514.0,105,100.0,100.0,2,100.0,12,100.0,3,100.0,18,1,198
2018-03-17,province,mb,323.0,7,60,319.0,45,67.0,67.0,2,34.0,1,67.0,0,34.0,0,0,67
2018-03-17,province,sk,561.0,19,96,561.0,66,561.0,561.0,7,561.0,41,561.0,44,561.0,38,6,115
2018-03-17,territory,yk,18.0,2,1,18.0,3,,,0,,0,,0,,0,0,3
2018-03-17,territory,nu,5.0,0,0,5.0,1,5.0,5.0,1,5.0,1,3.0,0,3.0,0,0,0
2018-03-17,territory,nt,13.0,0,3,12.0,0,12.0,12.0,0,12.0,1,12.0,2,12.0,1,2,3
2018-03-10,province,sk,631.0,18,122,631.0,63,631.0,631.0,5,631.0,39,631.0,38,631.0,55,3,140
2018-03-10,territory,yk,12.0,2,0,12.0,3,,,0,,0,,0,,0,0,2
2018-03-10,territory,nu,1.0,0,0,1.0,0,1.0,1.0,1,1.0,0,1.0,0,1.0,0,0,0
2018-03-10,territory,nt,8.0,0,2,8.0,0,8.0,8.0,0,8.0,0,8.0,1,8.0,0,0,2
2018-03-10,province,ab,999.0,58,110,791.0,0,791.0,791.0,8,791.0,84,791.0,88,791.0,70,30,168
2018-03-10,province,nl,251.0,23,40,251.0,16,251.0,251.0,2,251.0,13,251.0,3,,0,1,63
2018-03-10,province,ns,204.0,37,22,206.0,36,16.0,16.0,0,16.0,0,16.0,2,16.0,0,0,59
2018-03-10,province,nb,549.0,93,97,549.0,58,65.0,65.0,0,65.0,4,65.0,4,65.0,8,2,190
2018-03-10,province,mb,301.0,9,43,288.0,36,69.0,69.0,1,32.0,2,69.0,4,32.0,2,0,52
2018-03-10,province,pe,63.0,6,11,64.0,13,5.0,5.0,1,5.0,0,5.0,1,5.0,1,0,17
2018-03-03,province,ns,219.0,43,16,220.0,52,22.0,22.0,0,22.0,3,22.0,2,22.0,6,2,59
2018-03-03,province,nb,480.0,68,84,480.0,42,87.0,87.0,0,87.0,4,87.0,1,87.0,11,2,152
2018-03-03,territory,yk,18.0,2,1,18.0,7,,,0,,0,,0,,0,0,3
2018-03-03,territory,nu,3.0,2,0,3.0,0,3.0,3.0,0,3.0,0,3.0,0,3.0,0,0,2
2018-03-03,province,nl,253.0,37,59,253.0,13,253.0,253.0,2,253.0,14,253.0,3,,0,5,96
2018-03-03,province,ab,1023.0,55,130,810.0,0,810.0,810.0,16,810.0,87,810.0,76,810.0,55,19,185
2018-03-03,province,pe,49.0,12,5,51.0,10,1.0,1.0,0,1.0,0,1.0,0,1.0,0,0,17
2018-03-03,province,mb,379.0,14,73,378.0,37,91.0,91.0,1,48.0,2,91.0,3,48.0,3,0,87
2018-03-03,province,sk,677.0,34,128,677.0,69,677.0,677.0,5,677.0,48,677.0,28,677.0,57,9,162
2018-03-03,territory,nt,6.0,1,0,6.0,0,6.0,6.0,1,6.0,0,6.0,0,6.0,1,0,1
2018-02-24,province,nb,495.0,71,110,495.0,49,76.0,76.0,4,76.0,4,76.0,3,76.0,14,2,181
2018-02-24,province,mb,364.0,15,63,359.0,41,82.0,82.0,0,40.0,0,82.0,2,40.0,10,1,78
2018-02-24,territory,nt,20.0,1,2,19.0,0,19.0,19.0,1,19.0,1,19.0,2,19.0,1,0,3
2018-02-24,province,ab,1015.0,43,139,838.0,0,838.0,838.0,11,838.0,90,838.0,76,838.0,57,22,182
2018-02-24,province,nl,234.0,36,48,234.0,15,234.0,234.0,2,234.0,9,234.0,7,,0,2,84
2018-02-24,province,ns,199.0,16,22,199.0,41,11.0,11.0,0,11.0,1,11.0,0,11.0,0,0,38
2018-02-24,province,sk,444.0,15,111,444.0,45,444.0,444.0,4,444.0,39,444.0,27,444.0,48,11,126
2018-02-24,territory,yk,19.0,2,1,19.0,2,,,0,,0,,0,,0,0,3
2018-02-24,province,pe,53.0,2,8,56.0,18,1.0,1.0,0,1.0,0,1.0,0,1.0,0,1,10
2018-02-24,territory,nu,9.0,4,1,9.0,0,9.0,9.0,0,8.0,1,8.0,0,7.0,0,0,5
2018-02-17,province,ns,228.0,27,20,228.0,52,13.0,13.0,0,13.0,1,13.0,2,13.0,2,0,47
2018-02-17,province,ab,1193.0,76,167,926.0,0,926.0,926.0,19,926.0,104,926.0,74,926.0,52,20,243
2018-02-17,province,pe,74.0,3,13,75.0,23,4.0,4.0,0,4.0,0,4.0,1,4.0,1,0,16
2018-02-17,province,sk,715.0,51,123,715.0,78,715.0,715.0,13,715.0,38,715.0,28,715.0,51,8,174
2018-02-17,province,nl,227.0,40,43,227.0,15,227.0,227.0,3,227.0,15,227.0,5,,0,3,83
