time_value,geo_type,geo_value,sarscov2_tests,sarscov2_positive_tests,flu_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests,hpiv_positive_tests,flu_positive_tests,hcov_pct_positive,hmpv_pct_positive,sarscov2_pct_positive,rsv_pct_positive,hpiv_pct_positive,flu_pct_positive,adv_pct_positive,ev_rv_pct_positive,flua_pct_positive,flub_pct_positive
2023-01-14,nation,ca,71607.0,9602.4987,35461.0,794.3264000000001,17.7305,30533.0,2784.6096,11015.0,11023.0,206.13010000000003,11046.0,288.3006,10199.0,480.3729,9360.0,375.33599999999996,356.8860000000001,812.0569000000002,4.01,2.61,13.41,9.12,3.24,2.2900000000000005,1.87,4.71,2.24,0.05
2023-05-13,region,territories,190.0,4.0089999999999995,133.0,0.0,12.9941,133.0,14.0049,,,,,,,,,,,12.9941,,,2.11,10.53,,9.77,,,0.0,9.77
2022-10-08,region,atlantic,11290.0,2360.739,818.0,1.9631999999999998,0.0,677.0,19.971500000000002,298.0,298.0,12.009400000000001,298.0,3.0098,298.0,61.0006,298.0,3.0098,7.003,1.9631999999999998,1.01,1.01,20.91,2.95,2.35,0.24,4.03,20.47,0.24,0.0
2022-10-08,province,on,30640.0,4430.544,5676.0,57.8952,2.838,5675.0,108.96,2228.0,2234.0,25.914399999999997,2236.0,10.062000000000001,2235.0,354.02399999999994,1253.0,7.016800000000001,65.0576,60.733200000000004,0.56,0.45,14.46,1.92,2.92,1.07,1.16,15.84,1.02,0.05
2023-05-13,region,prairies,5733.0,523.9962,4393.0,58.8662,68.0915,4232.0,11.849600000000002,1288.0,1287.0,20.978099999999998,1306.0,4.0485999999999995,1287.0,180.0513,1308.0,41.986799999999995,65.9456,126.95769999999999,3.21,0.31,9.14,0.28,5.12,2.8899999999999997,1.63,13.99,1.34,1.55
2023-05-13,region,atlantic,2557.0,400.9376,1679.0,5.037,4.029599999999999,1636.0,20.9408,342.0,342.0,7.010999999999999,342.0,7.010999999999999,342.0,36.0126,342.0,12.996,16.005599999999998,9.0666,3.8,2.05,15.68,1.28,4.68,0.5399999999999999,2.05,10.53,0.3,0.24
2022-10-08,province,qc,31745.0,4266.527999999999,2339.0,4.911899999999999,0.0,1727.0,154.04840000000002,578.0,583.0,32.997800000000005,581.0,31.025399999999998,,,568.0,1.9879999999999998,36.992,4.911899999999999,0.35,5.34,13.44,8.92,6.4,0.21,5.66,,0.21,0.0
2023-01-07,region,territories,334.0,45.9918,164.0,15.006,0.0,164.0,5.002,,,,,,,,,,,15.006,,,13.77,3.05,,9.15,,,9.15,0.0
2023-02-11,region,territories,259.0,24.9935,120.0,0.0,0.0,120.0,12.996,,,,,,,,,,,0.0,,,9.65,10.83,,0.0,,,0.0,0.0
2023-05-13,province,qc,12892.0,1072.6144,5732.0,37.8312,119.2256,3609.0,38.9772,802.0,831.0,40.9683,804.0,29.9892,,,802.0,14.035000000000002,34.9672,157.0568,1.75,3.73,8.32,1.08,4.36,2.74,4.93,,0.66,2.08
2023-06-03,region,territories,190.0,0.0,152.0,6.0040000000000004,8.9984,152.0,7.0072,,,,,,,,,,,15.002400000000002,,,0.0,4.61,,9.870000000000001,,,3.95,5.92
2023-01-21,province,qc,21828.0,2335.596,8035.0,200.875,20.087500000000002,4553.0,295.945,849.0,865.0,46.018,854.0,26.986400000000003,,,849.0,39.9879,25.979400000000002,220.9625,4.71,3.16,10.7,6.5,3.06,2.75,5.32,,2.5,0.25
2023-01-07,nation,ca,75195.0,11346.925500000001,39868.0,1829.9411999999998,27.907600000000006,33446.0,3478.3840000000005,11997.0,12009.0,225.76919999999996,12016.0,353.2704,10998.0,460.8162000000001,10141.0,446.20400000000006,435.49109999999996,1857.8487999999998,4.4,2.94,15.09,10.4,3.63,4.659999999999999,1.88,4.19,4.59,0.07
2022-09-10,region,prairies,13370.0,2061.654,2659.0,3.9885,2.1272,2508.0,13.041599999999999,1025.0,1028.0,24.980400000000003,1049.0,18.0428,1013.0,190.0388,1046.0,7.0082,25.009999999999998,6.1157,0.67,1.72,15.42,0.52,2.44,0.22999999999999998,2.43,18.76,0.15,0.08
2023-07-08,region,territories,83.0,2.0003,63.0,0.0,1.0017,63.0,1.0017,,,,,,,,,,,1.0017,,,2.41,1.59,,1.59,,,0.0,1.59
2023-07-08,region,prairies,4118.0,123.95179999999999,3127.0,13.1334,8.1302,3038.0,2.1266000000000003,879.0,877.0,37.9741,907.0,0.9977,871.0,193.0136,909.0,6.9993,31.995600000000003,21.2636,0.77,0.11,3.01,0.07,3.64,0.68,4.33,22.16,0.42,0.26
2023-07-08,region,atlantic,1685.0,154.00900000000001,1059.0,2.0120999999999998,0.9531,1055.0,10.022499999999999,278.0,278.0,14.0112,278.0,0.0,278.0,47.0098,278.0,5.0040000000000004,13.010399999999999,2.9652,1.8,0.0,9.14,0.95,4.68,0.27999999999999997,5.04,16.91,0.19,0.09
2023-07-08,province,qc,6792.0,378.9936,3218.0,6.1142,7.0796,2533.0,12.9183,714.0,747.0,31.971600000000002,713.0,7.985600000000002,,,714.0,4.997999999999999,32.986799999999995,13.1938,0.7,1.12,5.58,0.51,4.62,0.4099999999999999,4.28,,0.19,0.22
2022-09-10,region,atlantic,9220.0,2103.082,906.0,0.0,0.0,785.0,5.024,280.0,280.0,9.995999999999999,280.0,5.012,280.0,61.01199999999999,280.0,1.9879999999999998,15.008000000000001,0.0,0.71,1.79,22.81,0.64,5.36,0.0,3.57,21.79,0.0,0.0
2023-07-08,province,on,4457.0,243.7979,3163.0,12.0194,6.0097,3163.0,8.8564,2435.0,2435.0,93.017,2435.0,22.888999999999996,2435.0,216.9585,1628.0,6.0236,103.97449999999999,18.0291,0.37,0.94,5.47,0.28,4.27,0.5700000000000001,3.82,8.91,0.38,0.19
2023-07-08,province,bc,1939.0,192.9305,1767.0,16.963199999999997,0.0,1767.0,3.0039000000000002,506.0,506.0,47.0074,506.0,5.009399999999999,485.0,106.991,485.0,8.0025,53.9902,16.963199999999997,1.65,0.99,9.95,0.17,10.67,0.9599999999999997,9.29,22.06,0.96,0.0
