time_value,geo_type,geo_value,sarscov2_tests,sarscov2_positive_tests,flu_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests,hpiv_positive_tests,flu_positive_tests
2022-09-24,province,pe,,0,44.0,0,0,44.0,2,44.0,44.0,2,44.0,1,44.0,22,44.0,0,4,0
2022-09-24,territory,yk,,0,3.0,0,0,3.0,0,,,0,,0,,0,,0,0,0
2022-09-24,province,nl,,0,196.0,0,0,196.0,3,196.0,196.0,0,196.0,2,196.0,30,196.0,0,1,0
2022-09-24,province,nb,,0,346.0,0,0,265.0,2,49.0,49.0,1,49.0,0,49.0,9,49.0,0,1,0
2022-09-24,province,mb,,0,,0,0,,0,,,0,,0,,0,,0,0,0
2022-09-17,province,sk,,0,399.0,1,0,399.0,0,184.0,183.0,7,183.0,4,183.0,27,184.0,1,7,1
2022-09-17,territory,nt,,0,44.0,0,0,44.0,3,0.0,0.0,0,0.0,0,44.0,24,0.0,0,0,0
2022-09-17,territory,nu,,0,72.0,1,0,72.0,0,,,0,,0,,0,,0,0,1
2022-09-17,territory,yk,,0,6.0,0,0,6.0,0,,,0,,0,,0,,0,0,0
2022-09-17,province,pe,,0,43.0,0,0,43.0,0,43.0,43.0,3,43.0,0,43.0,29,43.0,0,5,0
2022-09-17,province,ab,,0,1802.0,4,0,1626.0,12,787.0,787.0,5,787.0,3,781.0,166,787.0,3,12,4
2022-09-17,province,ns,,0,244.0,1,0,243.0,2,66.0,66.0,1,66.0,0,66.0,14,66.0,0,0,1
2022-09-17,province,mb,,0,497.0,0,0,497.0,4,93.0,93.0,3,109.0,1,93.0,26,109.0,0,3,0
2022-09-17,province,nb,,0,,0,0,,0,,,0,,0,,0,,0,0,0
2022-09-17,province,nl,,0,156.0,0,0,156.0,4,156.0,156.0,0,156.0,8,156.0,13,156.0,0,1,0
2022-09-10,province,nb,,0,414.0,0,0,293.0,0,75.0,75.0,4,75.0,0,75.0,23,75.0,2,4,0
2022-09-10,province,ab,,0,1622.0,2,2,1476.0,8,702.0,702.0,12,702.0,3,688.0,135,702.0,5,14,4
2022-09-10,province,mb,,0,477.0,0,0,477.0,2,132.0,132.0,7,153.0,6,132.0,44,153.0,0,3,0
2022-09-10,province,nl,,0,142.0,0,0,142.0,3,142.0,142.0,2,142.0,5,142.0,13,142.0,0,7,0
2022-09-10,province,ns,,0,320.0,0,0,320.0,2,33.0,33.0,1,33.0,0,33.0,8,33.0,0,2,0
2022-09-10,province,pe,,0,30.0,0,0,30.0,0,30.0,30.0,3,30.0,0,30.0,17,30.0,0,2,0
2022-09-10,province,sk,,0,387.0,2,0,386.0,3,172.0,175.0,6,175.0,9,175.0,6,172.0,2,8,2
2022-09-10,territory,nt,,0,18.0,0,0,18.0,1,0.0,0.0,0,0.0,0,18.0,9,0.0,0,0,0
2022-09-10,territory,nu,,0,58.0,0,0,58.0,4,,,0,,0,,0,,0,0,0
2022-09-10,territory,yk,,0,10.0,0,0,10.0,0,,,0,,0,,0,,0,0,0
2022-09-03,province,pe,,0,48.0,0,0,48.0,1,48.0,48.0,2,48.0,0,48.0,36,48.0,1,0,0
2022-09-03,province,ab,,0,1516.0,8,1,1313.0,11,656.0,655.0,17,656.0,3,638.0,104,656.0,2,17,9
2022-09-03,province,sk,,0,387.0,0,0,0.0,0,182.0,181.0,4,183.0,8,181.0,14,182.0,0,8,0
2022-09-03,province,nl,,0,171.0,1,0,171.0,2,171.0,171.0,4,171.0,6,171.0,23,171.0,0,0,1
2022-09-03,territory,nt,,0,31.0,0,0,31.0,2,0.0,0.0,0,0.0,0,31.0,11,0.0,0,0,0
2022-09-03,territory,nu,,0,76.0,0,0,76.0,4,,,0,,0,,0,,0,0,0
2022-09-03,province,ns,,0,368.0,0,0,368.0,2,22.0,22.0,3,22.0,0,22.0,11,22.0,0,0,0
2022-09-03,province,nb,,0,345.0,0,1,245.0,7,53.0,53.0,9,53.0,1,53.0,19,53.0,1,1,1
2022-09-03,territory,yk,,0,3.0,0,0,3.0,0,,,0,,0,,0,,0,0,0
2022-09-03,province,mb,,0,619.0,0,0,619.0,4,113.0,113.0,4,143.0,7,113.0,38,143.0,0,1,0
