time_value,geo_type,geo_value,sarscov2_tests,sarscov2_positive_tests,flu_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests,hpiv_positive_tests,flu_positive_tests
2023-12-09,territory,nt,56.0,4,55.0,23,0,55.0,4,,,0,,0,55.0,3,,0,0,23
2023-12-09,province,sk,2876.0,363,2641.0,811,19,2302.0,65,532.0,532.0,4,532.0,28,532.0,21,532.0,3,6,830
2023-12-09,province,mb,2055.0,320,1407.0,262,2,1407.0,44,109.0,109.0,7,119.0,10,109.0,8,119.0,3,1,264
2023-12-09,province,nl,715.0,138,523.0,49,2,523.0,40,523.0,523.0,15,523.0,8,523.0,27,523.0,3,9,51
2023-12-09,province,nb,1259.0,195,1196.0,171,0,1163.0,67,109.0,109.0,3,109.0,0,109.0,11,109.0,5,2,171
2023-12-02,province,ab,6170.0,747,4881.0,830,21,4589.0,196,1170.0,1170.0,14,1156.0,0,1152.0,75,1170.0,7,12,851
2023-12-02,province,mb,1845.0,314,1436.0,146,2,1436.0,35,109.0,109.0,11,132.0,1,109.0,19,132.0,2,5,148
2023-12-02,province,sk,2912.0,327,2483.0,806,9,2268.0,58,549.0,549.0,12,549.0,8,549.0,29,549.0,3,3,815
2023-12-02,territory,nu,161.0,14,81.0,29,0,81.0,6,,,0,,0,,0,,0,0,29
2023-12-02,province,pe,229.0,76,163.0,2,0,163.0,5,13.0,13.0,1,13.0,0,13.0,3,13.0,1,0,2
2023-12-02,territory,nt,43.0,3,36.0,11,0,36.0,3,,,0,,0,36.0,3,,0,0,11
2023-12-02,province,ns,1476.0,397,1014.0,24,2,828.0,81,33.0,33.0,1,33.0,0,33.0,7,33.0,0,1,26
2023-12-02,territory,yk,45.0,2,32.0,3,0,32.0,1,,,0,,0,,0,,0,0,3
2023-12-02,province,nl,749.0,173,524.0,28,1,524.0,27,524.0,524.0,13,524.0,6,524.0,34,524.0,2,11,29
2023-12-02,province,nb,1081.0,156,1042.0,80,0,1034.0,37,106.0,106.0,7,106.0,0,106.0,22,106.0,2,4,80
2023-11-25,province,ab,6580.0,909,4229.0,704,14,3950.0,164,999.0,998.0,12,987.0,4,993.0,73,999.0,8,13,718
2023-11-25,province,sk,2983.0,448,2085.0,618,4,1925.0,34,521.0,521.0,10,521.0,8,521.0,24,521.0,0,1,622
2023-11-25,territory,nt,22.0,1,22.0,4,0,22.0,0,,,0,,0,22.0,6,,0,0,4
2023-11-25,territory,nu,103.0,8,68.0,12,0,68.0,13,,,0,,0,,0,,0,0,12
2023-11-25,province,pe,256.0,55,117.0,1,0,117.0,2,11.0,11.0,0,11.0,0,11.0,3,11.0,0,1,1
2023-11-25,territory,yk,64.0,3,42.0,1,0,42.0,2,,,0,,0,,0,,0,0,1
2023-11-25,province,mb,1757.0,411,1368.0,84,0,1368.0,28,106.0,106.0,2,143.0,1,106.0,12,143.0,1,7,84
2023-11-25,province,nb,1018.0,164,969.0,56,1,943.0,37,103.0,103.0,7,103.0,0,103.0,23,103.0,2,2,57
2023-11-25,province,nl,702.0,168,482.0,43,0,482.0,22,482.0,482.0,10,482.0,5,482.0,41,482.0,2,7,43
2023-11-25,province,ns,1514.0,393,953.0,16,0,821.0,50,24.0,24.0,0,24.0,1,24.0,7,24.0,0,1,16
2023-11-18,province,pe,185.0,31,94.0,1,0,94.0,0,7.0,7.0,1,7.0,0,7.0,2,7.0,0,1,1
2023-11-18,province,sk,3009.0,411,1915.0,590,4,1780.0,28,596.0,596.0,16,596.0,5,596.0,45,596.0,0,2,594
2023-11-18,territory,nt,22.0,1,12.0,2,0,12.0,0,,,0,,0,12.0,0,,0,0,2
2023-11-18,territory,nu,126.0,6,73.0,0,0,73.0,6,,,0,,0,,0,,0,0,0
2023-11-18,territory,yk,67.0,4,36.0,1,0,36.0,3,,,0,,0,,0,,0,0,1
2023-11-18,province,nb,1029.0,171,969.0,29,0,945.0,19,84.0,84.0,5,84.0,0,84.0,21,84.0,0,1,29
2023-11-18,province,mb,1771.0,443,1386.0,77,0,1386.0,11,85.0,85.0,5,127.0,1,85.0,16,127.0,0,1,77
2023-11-18,province,nl,506.0,122,367.0,26,1,367.0,10,367.0,367.0,17,367.0,2,367.0,33,367.0,1,8,27
2023-11-18,province,ns,1466.0,392,789.0,13,1,789.0,24,42.0,42.0,0,42.0,0,42.0,15,42.0,0,1,14
2023-11-18,province,ab,6281.0,1012,4604.0,663,11,4355.0,178,1070.0,1070.0,10,1021.0,0,1046.0,92,1070.0,14,13,674
2023-11-11,territory,nt,,0,,0,0,,0,,,0,,0,,0,,0,0,0
2023-11-11,province,pe,231.0,34,118.0,4,0,118.0,0,9.0,9.0,0,9.0,0,9.0,4,9.0,0,0,4
2023-11-11,territory,nu,108.0,12,66.0,0,0,66.0,4,,,0,,0,,0,,0,0,0
2023-11-11,territory,yk,55.0,8,33.0,0,0,33.0,4,,,0,,0,,0,,0,0,0
2023-11-11,province,sk,3043.0,450,1660.0,425,3,1544.0,25,496.0,496.0,13,496.0,8,496.0,49,496.0,1,2,428
2023-11-11,province,ab,5761.0,923,3484.0,266,13,3242.0,81,850.0,850.0,13,832.0,0,834.0,83,850.0,4,12,279
2023-11-11,province,mb,1598.0,398,1182.0,30,0,1182.0,14,69.0,69.0,0,108.0,1,69.0,16,108.0,1,1,30
2023-11-11,province,nb,937.0,139,862.0,4,0,851.0,11,65.0,65.0,1,65.0,0,65.0,15,65.0,0,6,4
2023-11-11,province,nl,519.0,113,345.0,25,0,345.0,13,345.0,345.0,8,345.0,1,345.0,46,345.0,4,5,25
2023-11-11,province,ns,1435.0,342,744.0,9,3,744.0,33,48.0,48.0,3,48.0,0,48.0,13,48.0,0,2,12
2023-11-04,territory,yk,59.0,13,42.0,0,0,42.0,1,,,0,,0,,0,,0,0,0
2023-11-04,territory,nu,111.0,15,79.0,1,0,79.0,3,,,0,,0,,0,,0,0,1
2023-11-04,territory,nt,24.0,2,23.0,2,0,23.0,0,,,0,,0,23.0,1,,0,0,2
2023-11-04,province,sk,2824.0,460,1139.0,164,2,1069.0,14,422.0,422.0,12,422.0,11,422.0,42,422.0,1,0,166
2023-11-04,province,nb,918.0,122,829.0,3,0,819.0,16,88.0,88.0,1,88.0,0,88.0,31,88.0,0,2,3
2023-11-04,province,ab,5825.0,1044,3920.0,166,6,3602.0,79,1128.0,1128.0,14,0.0,0,1118.0,128,1128.0,3,17,172
2023-11-04,province,pe,175.0,26,74.0,0,0,74.0,1,16.0,16.0,0,16.0,0,16.0,5,0.0,0,1,0
2023-11-04,province,ns,1328.0,290,660.0,6,1,660.0,21,37.0,37.0,2,37.0,0,37.0,10,37.0,0,3,7
2023-11-04,province,nl,544.0,93,351.0,15,0,351.0,3,351.0,351.0,7,351.0,1,351.0,38,351.0,1,5,15
2023-11-04,province,mb,1635.0,355,1308.0,7,0,1308.0,7,97.0,97.0,8,126.0,0,97.0,21,126.0,0,5,7
2023-10-28,province,ab,5528.0,900,3042.0,62,7,2852.0,40,643.0,643.0,8,42.0,0,634.0,104,643.0,3,3,69
2023-10-28,province,mb,1504.0,280,1083.0,4,0,1083.0,8,80.0,80.0,5,118.0,1,80.0,25,118.0,0,4,4
2023-10-28,province,nb,958.0,138,833.0,6,0,824.0,13,70.0,70.0,3,70.0,0,70.0,20,70.0,0,2,6
2023-10-28,province,nl,509.0,95,367.0,8,0,367.0,4,367.0,367.0,7,367.0,3,367.0,43,367.0,2,3,8
2023-10-28,province,pe,180.0,34,65.0,0,0,65.0,2,10.0,10.0,0,10.0,0,10.0,3,10.0,0,0,0
2023-10-28,province,ns,1464.0,298,714.0,5,0,714.0,16,27.0,27.0,3,27.0,0,27.0,10,26.0,0,2,5
2023-10-28,province,sk,2355.0,417,885.0,37,1,849.0,8,302.0,302.0,6,302.0,1,302.0,48,302.0,0,4,38
2023-10-28,territory,nt,17.0,3,15.0,1,0,15.0,0,,,0,,0,15.0,2,,0,0,1
2023-10-28,territory,nu,140.0,35,69.0,0,0,69.0,0,,,0,,0,,0,,0,0,0
2023-10-28,territory,yk,43.0,3,30.0,0,0,30.0,0,,,0,,0,,0,,0,0,0
2023-10-21,province,pe,278.0,39,117.0,1,0,117.0,0,10.0,10.0,0,10.0,0,10.0,6,10.0,0,0,1
2023-10-21,province,sk,2531.0,404,963.0,10,0,928.0,1,402.0,402.0,12,402.0,1,402.0,54,402.0,0,2,10
2023-10-21,territory,nt,37.0,6,32.0,0,0,32.0,0,,,0,,0,32.0,12,,0,0,0
2023-10-21,province,ns,1683.0,383,713.0,6,1,713.0,8,34.0,34.0,3,34.0,0,34.0,13,34.0,0,2,7
2023-10-21,province,nl,571.0,108,387.0,4,0,387.0,4,387.0,387.0,3,387.0,1,387.0,69,387.0,1,7,4
2023-10-21,province,nb,961.0,158,812.0,3,0,798.0,2,67.0,67.0,0,67.0,0,67.0,22,67.0,0,2,3
2023-10-21,province,ab,5759.0,1023,2660.0,35,4,2385.0,13,30.0,30.0,1,30.0,0,29.0,8,30.0,0,0,39
2023-10-21,province,mb,1664.0,280,1347.0,7,0,1347.0,9,90.0,90.0,1,131.0,1,90.0,31,131.0,0,5,7
2023-10-21,territory,yk,36.0,5,28.0,0,0,28.0,0,,,0,,0,,0,,0,0,0
2023-10-21,territory,nu,117.0,24,65.0,0,0,65.0,0,,,0,,0,,0,,0,0,0
2023-10-14,province,pe,303.0,45,75.0,1,0,75.0,0,11.0,11.0,0,11.0,0,11.0,7,11.0,0,0,1
2023-10-14,province,ab,5590.0,972,2636.0,13,1,2357.0,16,29.0,29.0,0,29.0,0,28.0,4,29.0,1,1,14
2023-10-14,province,mb,1513.0,240,1152.0,6,0,1152.0,0,72.0,72.0,3,106.0,0,72.0,31,106.0,1,2,6
2023-10-14,province,ns,1729.0,408,687.0,6,0,687.0,6,37.0,37.0,2,30.0,0,37.0,14,37.0,0,0,6
2023-10-14,province,nb,952.0,160,804.0,3,0,793.0,6,71.0,71.0,1,71.0,0,71.0,24,71.0,0,0,3
2023-10-14,province,nl,599.0,130,372.0,1,0,372.0,4,372.0,372.0,5,372.0,0,372.0,68,372.0,1,8,1
2023-10-14,territory,yk,46.0,6,26.0,0,0,26.0,0,,,0,,0,,0,,0,0,0
2023-10-14,province,sk,2293.0,341,918.0,5,0,887.0,7,390.0,390.0,5,390.0,2,390.0,73,390.0,1,1,5
2023-10-14,territory,nt,36.0,8,27.0,0,0,27.0,0,,,0,,0,27.0,8,,0,0,0
2023-10-14,territory,nu,95.0,13,61.0,0,0,61.0,0,,,0,,0,,0,,0,0,0
2023-10-07,province,ab,5519.0,932,2855.0,22,5,2604.0,12,435.0,435.0,3,434.0,0,426.0,95,435.0,1,0,27
2023-10-07,province,mb,1532.0,263,1200.0,2,0,1200.0,2,33.0,33.0,1,79.0,0,33.0,25,79.0,0,0,2
2023-10-07,province,sk,2079.0,265,877.0,2,1,858.0,3,364.0,364.0,7,364.0,3,364.0,90,364.0,2,0,3
2023-10-07,province,nl,519.0,105,350.0,0,0,350.0,1,350.0,350.0,6,350.0,2,350.0,67,350.0,1,8,0
2023-10-07,territory,nu,100.0,14,67.0,0,0,67.0,0,,,0,,0,,0,,0,0,0
2023-10-07,territory,nt,24.0,2,18.0,0,0,18.0,0,,,0,,0,18.0,6,,0,0,0
2023-10-07,province,pe,191.0,23,38.0,0,0,38.0,0,10.0,10.0,0,0.0,0,10.0,6,10.0,0,1,0
2023-10-07,province,nb,949.0,162,677.0,2,0,663.0,1,55.0,55.0,2,55.0,0,55.0,19,55.0,0,4,2
2023-10-07,province,ns,1885.0,575,710.0,4,0,710.0,3,52.0,52.0,3,52.0,0,52.0,18,52.0,0,3,4
2023-10-07,territory,yk,72.0,8,38.0,0,0,38.0,0,,,0,,0,,0,,0,0,0
2023-09-30,province,ab,5098.0,758,3034.0,22,2,2847.0,13,861.0,861.0,10,860.0,0,853.0,165,861.0,4,8,24
2023-09-30,province,mb,1714.0,335,1265.0,0,2,1265.0,1,68.0,68.0,4,121.0,0,68.0,35,121.0,1,6,2
2023-09-30,province,pe,147.0,21,6.0,0,0,6.0,0,5.0,5.0,0,5.0,0,5.0,2,5.0,0,0,0
2023-09-30,province,sk,1855.0,245,722.0,1,2,703.0,6,308.0,308.0,8,308.0,5,308.0,76,308.0,1,0,3
2023-09-30,territory,nt,23.0,4,17.0,0,0,17.0,0,,,0,,0,17.0,9,,0,0,0
2023-09-30,territory,nu,,0,,0,0,,0,,,0,,0,,0,,0,0,0
2023-09-30,province,ns,1603.0,489,564.0,2,0,564.0,8,33.0,33.0,2,33.0,0,33.0,15,33.0,0,0,2
2023-09-30,province,nl,501.0,87,307.0,0,0,307.0,1,307.0,307.0,2,307.0,1,307.0,73,307.0,0,4,0
2023-09-30,territory,yk,71.0,5,,0,0,,0,,,0,,0,,0,,0,0,0
2023-09-30,province,nb,855.0,111,526.0,0,1,515.0,2,56.0,56.0,0,56.0,0,56.0,16,56.0,0,1,1
2023-09-23,territory,nu,86.0,14,45.0,0,0,45.0,0,,,0,,0,,0,,0,0,0
2023-09-23,territory,nt,29.0,1,22.0,0,0,22.0,0,,,0,,0,22.0,8,,0,0,0
2023-09-23,province,sk,1676.0,166,755.0,6,0,738.0,3,358.0,358.0,12,358.0,2,358.0,87,358.0,1,4,6
2023-09-23,province,ab,4603.0,612,3037.0,14,0,2845.0,11,878.0,878.0,7,875.0,0,868.0,177,878.0,3,4,14
2023-09-23,territory,yk,62.0,7,27.0,0,0,27.0,0,,,0,,0,,0,,0,0,0
2023-09-23,province,pe,,0,6.0,0,0,6.0,0,5.0,5.0,0,5.0,0,5.0,3,5.0,0,0,0
2023-09-23,province,nl,465.0,66,299.0,0,0,299.0,2,299.0,299.0,4,299.0,0,299.0,74,299.0,0,7,0
2023-09-23,province,ns,1324.0,327,549.0,1,0,549.0,10,52.0,52.0,1,52.0,0,52.0,20,52.0,0,5,1
2023-09-23,province,nb,840.0,107,534.0,0,0,527.0,6,73.0,73.0,0,73.0,0,73.0,21,73.0,0,0,0
2023-09-23,province,mb,1624.0,329,1200.0,3,1,1200.0,0,87.0,87.0,3,145.0,0,87.0,44,145.0,0,5,4
2023-09-16,territory,nu,84.0,8,58.0,0,0,58.0,0,,,0,,0,,0,,0,0,0
2023-09-16,territory,yk,56.0,5,27.0,0,0,27.0,0,,,0,,0,,0,,0,0,0
2023-09-16,province,nb,807.0,122,498.0,1,0,483.0,0,51.0,51.0,1,51.0,0,51.0,13,51.0,1,2,1
2023-09-16,province,ab,4295.0,524,2712.0,9,0,2560.0,7,797.0,797.0,6,797.0,0,791.0,162,797.0,0,7,9
2023-09-16,province,mb,1270.0,183,1006.0,2,2,1006.0,0,66.0,66.0,6,102.0,0,66.0,27,102.0,0,3,4
2023-09-16,province,nl,479.0,67,296.0,0,0,296.0,3,296.0,296.0,5,296.0,2,296.0,62,296.0,1,3,0
2023-09-16,province,ns,1131.0,281,412.0,0,0,412.0,0,45.0,45.0,0,45.0,0,45.0,15,45.0,0,4,0
2023-09-16,territory,nt,9.0,2,7.0,0,0,7.0,0,,,0,,0,7.0,1,,0,0,0
2023-09-16,province,sk,1341.0,121,614.0,0,0,599.0,2,233.0,233.0,11,233.0,0,233.0,49,233.0,0,3,0
2023-09-16,province,pe,102.0,8,10.0,0,0,10.0,0,9.0,9.0,2,9.0,0,9.0,5,9.0,0,1,0
2023-09-09,territory,nu,69.0,8,59.0,0,0,59.0,0,,,0,,0,,0,,0,0,0
2023-09-09,territory,yk,57.0,12,33.0,0,0,33.0,0,,,0,,0,,0,,0,0,0
2023-09-09,province,pe,162.0,23,9.0,0,0,9.0,0,7.0,7.0,1,7.0,0,7.0,4,7.0,0,0,0
2023-09-09,province,ab,3502.0,391,2282.0,11,2,2180.0,4,705.0,705.0,9,702.0,0,695.0,100,705.0,5,6,13
2023-09-09,province,mb,1284.0,203,1044.0,1,0,1044.0,0,59.0,59.0,4,97.0,0,59.0,17,97.0,1,4,1
2023-09-09,province,nb,641.0,86,367.0,0,0,367.0,2,45.0,45.0,1,45.0,0,45.0,11,45.0,0,2,0
2023-09-09,province,ns,1129.0,284,392.0,0,0,392.0,1,24.0,24.0,2,24.0,1,24.0,5,24.0,0,2,0
2023-09-09,province,nl,414.0,81,279.0,0,0,279.0,3,279.0,279.0,3,279.0,0,279.0,70,279.0,2,2,0
2023-09-09,province,sk,1183.0,99,472.0,0,0,458.0,0,207.0,207.0,8,207.0,2,207.0,43,207.0,0,0,0
2023-09-09,territory,nt,2.0,1,1.0,0,0,1.0,0,,,0,,0,1.0,0,,0,0,0
2023-09-02,province,nb,642.0,92,360.0,0,0,345.0,0,49.0,49.0,2,49.0,0,49.0,8,49.0,0,0,0
2023-09-02,province,sk,982.0,66,422.0,1,0,412.0,1,153.0,153.0,7,153.0,1,153.0,28,153.0,2,3,1
2023-09-02,territory,nt,,0,,0,0,,0,,,0,,0,,0,,0,0,0
2023-09-02,territory,nu,,0,,0,0,,0,,,0,,0,,0,,0,0,0
2023-09-02,territory,yk,,0,,0,0,,0,,,0,,0,,0,,0,0,0
2023-09-02,province,mb,1144.0,154,942.0,2,0,942.0,4,49.0,49.0,6,72.0,0,49.0,21,72.0,0,1,2
2023-09-02,province,nl,488.0,79,283.0,0,0,283.0,0,283.0,283.0,3,283.0,0,283.0,63,283.0,0,4,0
2023-09-02,province,ab,,0,1355.0,6,0,1282.0,2,468.0,468.0,9,342.0,0,456.0,50,468.0,3,5,6
2023-09-02,province,pe,109.0,13,9.0,0,0,9.0,0,7.0,7.0,1,7.0,0,7.0,2,7.0,0,0,0
2023-09-02,province,ns,871.0,173,332.0,0,0,332.0,0,23.0,23.0,1,23.0,0,23.0,2,23.0,0,1,0
