epiweek,time_value,issue,geo_type,geo_value,weekorder,sarscov2_tests,sarscov2_positive_tests,flu_tests,flu_positive_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests,hpiv_positive_tests,hcov_pct_positive,hmpv_pct_positive,sarscov2_pct_positive,rsv_pct_positive,hpiv_pct_positive,flu_pct_positive,adv_pct_positive,ev_rv_pct_positive,flua_pct_positive,flub_pct_positive
202444,2024-11-02,2024-11-07,lab,nl,10,841.0,71.0,749.0,1.0,1.0,0.0,749.0,1.0,749.0,749.0,11.0,749.0,1.0,749.0,126.0,749.0,3.0,8.0,0.4005340453938585,0.1335113484646194,8.442330558858501,0.1335113484646194,1.068090787716956,0.1335113484646194,1.4686248331108145,16.822429906542055,0.1335113484646194,0.0
202444,2024-11-02,2024-11-07,lab,pe,10,168.0,16.0,65.0,0.0,0.0,0.0,65.0,1.0,23.0,23.0,0.0,23.0,0.0,23.0,15.0,23.0,0.0,3.0,0.0,0.0,9.523809523809524,1.5384615384615383,13.043478260869565,0.0,0.0,65.21739130434783,0.0,0.0
202444,2024-11-02,2024-11-07,lab,ns,10,1217.0,149.0,1122.0,2.0,2.0,0.0,1021.0,3.0,55.0,55.0,1.0,55.0,0.0,55.0,15.0,55.0,1.0,1.0,1.818181818181818,0.0,12.243221035332786,0.2938295788442703,1.818181818181818,0.17825311942959,1.818181818181818,27.27272727272727,0.17825311942959,0.0
202444,2024-11-02,2024-11-07,lab,nb,10,1122.0,114.0,847.0,2.0,2.0,0.0,847.0,2.0,160.0,160.0,5.0,160.0,1.0,160.0,27.0,160.0,3.0,7.0,1.875,0.625,10.16042780748663,0.2361275088547815,4.375,0.2361275088547815,3.125,16.875,0.2361275088547815,0.0
202444,2024-11-02,2024-11-07,region,atlantic,10,3348.0,350.0,2783.0,5.0,5.0,0.0,2682.0,7.0,987.0,987.0,17.0,987.0,2.0,987.0,183.0,987.0,7.0,19.0,0.7092198581560284,0.2026342451874367,10.45400238948626,0.2609992542878449,1.9250253292806483,0.1796622349982033,1.7223910840932115,18.54103343465045,0.1796622349982033,0.0
202444,2024-11-02,2024-11-07,lab,région nord-est,10,1173.0,102.0,1096.0,4.0,3.0,1.0,655.0,17.0,86.0,86.0,3.0,80.0,1.0,86.0,20.0,86.0,4.0,1.0,4.651162790697675,1.25,8.695652173913043,2.595419847328244,1.162790697674419,0.364963503649635,3.488372093023256,23.25581395348837,0.2737226277372263,0.0912408759124087
202444,2024-11-02,2024-11-07,lab,québec-chaudière-appalaches,10,1475.0,201.0,1294.0,1.0,1.0,0.0,1294.0,49.0,590.0,600.0,26.0,590.0,0.0,598.0,125.0,478.0,6.0,3.0,1.2552301255230125,0.0,13.627118644067796,3.786707882534776,0.5084745762711864,0.0772797527047913,4.333333333333334,20.90301003344481,0.0772797527047913,0.0
202444,2024-11-02,2024-11-07,lab,centre-du-québec,10,2074.0,292.0,985.0,5.0,5.0,0.0,718.0,64.0,62.0,62.0,1.0,62.0,1.0,73.0,14.0,63.0,1.0,2.0,1.5873015873015872,1.6129032258064515,14.07907425265188,8.913649025069638,3.225806451612903,0.5076142131979695,1.6129032258064515,19.17808219178082,0.5076142131979695,0.0
202444,2024-11-02,2024-11-07,lab,montréal-laval,10,1859.0,236.0,1894.0,8.0,5.0,3.0,1688.0,76.0,910.0,910.0,16.0,918.0,8.0,943.0,89.0,910.0,3.0,24.0,0.3296703296703296,0.8714596949891068,12.694997310381924,4.502369668246446,2.6373626373626373,0.4223864836325237,1.7582417582417582,9.43796394485684,0.2639915522703273,0.1583949313621964
202444,2024-11-02,2024-11-07,lab,ouest du québec,10,1238.0,194.0,723.0,11.0,9.0,2.0,723.0,18.0,13.0,13.0,1.0,13.0,0.0,15.0,9.0,14.0,1.0,2.0,7.142857142857142,0.0,15.670436187399032,2.489626556016597,15.384615384615383,1.5214384508990315,7.6923076923076925,60.0,1.2448132780082988,0.2766251728907331
202444,2024-11-02,2024-11-07,lab,montérégie,10,1479.0,202.0,1403.0,21.0,15.0,6.0,1388.0,54.0,8.0,8.0,0.0,8.0,0.0,13.0,1.0,8.0,0.0,0.0,0.0,0.0,13.657876943881,3.890489913544669,0.0,1.496792587312901,0.0,7.6923076923076925,1.069137562366358,0.4276550249465431
