time_value,geo_type,geo_value,flu_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests,hpiv_positive_tests,flu_positive_tests
2020-08-15,territory,nu,66.0,0,0,66.0,0,66.0,66.0,0,66.0,0,66.0,17,3.0,0,0,0
2020-08-15,territory,yk,247.0,0,0,247.0,0,,,0,,0,,0,,0,0,0
2020-08-08,province,ab,2685.0,0,0,2685.0,0,2685.0,2685.0,7,2685.0,0,2685.0,148,2685.0,0,3,0
2020-08-08,province,pe,2.0,0,0,2.0,0,1.0,1.0,0,1.0,0,1.0,0,1.0,0,0,0
2020-08-08,territory,nu,3.0,0,0,3.0,0,3.0,3.0,0,3.0,0,3.0,0,3.0,0,0,0
2020-08-08,territory,yk,1295.0,0,0,1295.0,0,,,0,,0,,0,,0,0,0
2020-08-08,province,sk,32.0,0,0,32.0,0,39.0,39.0,1,39.0,0,39.0,8,39.0,0,0,0
2020-08-08,territory,nt,4.0,0,0,4.0,0,4.0,4.0,0,4.0,0,4.0,0,4.0,0,0,0
2020-08-08,province,ns,10.0,0,0,10.0,0,10.0,10.0,0,10.0,0,10.0,0,10.0,0,0,0
2020-08-08,province,nl,93.0,0,0,93.0,0,93.0,93.0,0,93.0,0,93.0,0,,0,0,0
2020-08-08,province,nb,17.0,0,0,14.0,0,14.0,14.0,1,14.0,0,14.0,2,0.0,0,0,0
2020-08-08,province,mb,420.0,0,0,420.0,1,60.0,60.0,0,58.0,0,60.0,13,58.0,0,0,0
2020-08-01,province,nb,26.0,0,0,26.0,0,20.0,20.0,0,20.0,0,20.0,2,20.0,0,0,0
2020-08-01,province,pe,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2020-08-01,province,mb,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2020-08-01,province,ab,2858.0,0,0,2858.0,0,2858.0,2858.0,6,2858.0,0,2858.0,165,2858.0,0,4,0
2020-08-01,province,sk,46.0,0,0,46.0,0,41.0,41.0,2,41.0,0,41.0,7,41.0,0,0,0
2020-08-01,province,ns,8.0,0,0,8.0,0,8.0,8.0,0,8.0,0,8.0,0,8.0,0,0,0
2020-08-01,province,nl,110.0,0,1,110.0,0,110.0,110.0,1,110.0,0,110.0,1,,0,0,1
2020-08-01,territory,nt,11.0,0,0,11.0,0,11.0,11.0,0,11.0,0,11.0,1,11.0,0,0,0
2020-08-01,territory,yk,0.0,0,0,0.0,0,,,0,,0,,0,,0,0,0
2020-08-01,territory,nu,10.0,0,0,10.0,0,10.0,10.0,0,10.0,1,10.0,4,10.0,0,0,0
2020-07-25,province,nl,222.0,0,0,222.0,0,222.0,222.0,0,222.0,0,222.0,0,,0,0,0
2020-07-25,province,ns,5.0,0,0,6.0,0,5.0,5.0,0,5.0,0,5.0,0,5.0,0,0,0
2020-07-25,province,nb,34.0,0,0,34.0,0,19.0,19.0,0,19.0,0,19.0,0,0.0,0,0,0
2020-07-25,province,mb,416.0,0,0,416.0,0,66.0,66.0,0,54.0,0,66.0,11,54.0,0,0,0
2020-07-25,territory,nt,10.0,0,0,10.0,0,10.0,10.0,0,10.0,0,10.0,2,10.0,0,0,0
2020-07-25,province,sk,31.0,0,0,31.0,0,27.0,27.0,0,27.0,0,27.0,0,27.0,0,1,0
2020-07-25,province,ab,2512.0,0,0,2512.0,0,2512.0,2512.0,4,2512.0,0,2512.0,116,2512.0,1,0,0
2020-07-25,province,pe,1.0,0,0,1.0,0,1.0,1.0,0,1.0,0,1.0,0,1.0,0,0,0
2020-07-25,territory,yk,515.0,0,0,515.0,0,,,0,,0,,0,,0,0,0
2020-07-25,territory,nu,77.0,0,0,77.0,0,77.0,77.0,0,77.0,0,77.0,13,3.0,0,0,0
2020-07-18,province,ab,2623.0,0,0,2623.0,0,2623.0,2623.0,5,2623.0,0,2623.0,118,2623.0,1,2,0
2020-07-18,territory,yk,390.0,0,0,390.0,0,,,0,,0,,0,,0,0,0
2020-07-18,province,ns,6.0,0,0,6.0,0,6.0,6.0,0,6.0,0,6.0,0,6.0,0,0,0
2020-07-18,province,nl,982.0,0,0,982.0,0,982.0,982.0,1,982.0,0,982.0,1,,0,1,0
2020-07-18,province,nb,15.0,0,0,15.0,0,10.0,10.0,0,10.0,0,10.0,0,10.0,0,0,0
2020-07-18,province,sk,23.0,0,0,23.0,0,29.0,29.0,0,29.0,0,29.0,3,29.0,0,0,0
2020-07-18,province,pe,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2020-07-18,territory,nt,7.0,0,0,7.0,0,7.0,7.0,0,7.0,0,7.0,0,7.0,0,0,0
2020-07-18,territory,nu,58.0,0,0,58.0,0,58.0,58.0,1,58.0,1,58.0,12,4.0,0,0,0
2020-07-18,province,mb,308.0,0,0,308.0,1,45.0,45.0,0,41.0,0,45.0,8,41.0,0,0,0
2020-07-11,province,ab,2019.0,0,0,2019.0,0,2019.0,2019.0,6,2019.0,0,2019.0,67,2019.0,5,1,0
2020-07-11,province,ns,10.0,0,0,10.0,0,10.0,10.0,0,10.0,0,10.0,0,10.0,0,0,0
2020-07-11,territory,nt,7.0,0,0,7.0,0,7.0,7.0,0,7.0,0,7.0,0,7.0,0,0,0
2020-07-11,province,pe,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2020-07-11,territory,nu,59.0,0,0,59.0,0,59.0,59.0,3,59.0,0,59.0,11,0.0,0,1,0
2020-07-11,province,nl,969.0,0,0,969.0,0,969.0,969.0,0,969.0,0,969.0,5,,0,0,0
2020-07-11,territory,yk,215.0,0,0,215.0,0,,,0,,0,,0,,0,0,0
2020-07-11,province,mb,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2020-07-11,province,sk,23.0,0,0,23.0,0,22.0,22.0,1,22.0,0,22.0,5,22.0,0,0,0
2020-07-11,province,nb,22.0,0,0,22.0,0,12.0,12.0,0,12.0,0,12.0,0,12.0,0,0,0
2020-07-04,province,ab,2150.0,0,0,2150.0,0,2150.0,2150.0,2,2150.0,0,2150.0,47,2150.0,4,2,0
2020-07-04,province,ns,16.0,0,0,17.0,0,16.0,16.0,0,16.0,0,16.0,0,16.0,0,0,0
2020-07-04,province,mb,288.0,0,0,288.0,0,44.0,44.0,0,39.0,0,44.0,1,39.0,1,0,0
2020-07-04,province,nb,11.0,0,0,11.0,0,14.0,14.0,0,14.0,0,14.0,0,0.0,0,0,0
2020-07-04,province,nl,916.0,0,0,916.0,1,916.0,916.0,2,916.0,1,916.0,6,,0,1,0
2020-07-04,province,sk,110.0,0,0,110.0,0,121.0,121.0,0,121.0,0,121.0,16,121.0,0,0,0
2020-07-04,territory,yk,95.0,0,0,95.0,0,,,0,,0,,0,,0,0,0
2020-07-04,territory,nu,5.0,0,0,5.0,0,5.0,5.0,1,5.0,3,5.0,1,5.0,1,0,0
2020-07-04,territory,nt,4.0,0,0,4.0,0,4.0,4.0,0,4.0,0,4.0,1,4.0,0,0,0
2020-07-04,province,pe,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2020-06-27,province,sk,131.0,0,0,131.0,0,167.0,167.0,2,167.0,0,167.0,25,167.0,1,1,0
2020-06-27,territory,nt,4.0,0,0,4.0,0,4.0,4.0,0,4.0,0,4.0,0,4.0,0,0,0
2020-06-27,territory,nu,57.0,0,0,57.0,1,57.0,57.0,1,57.0,1,57.0,10,4.0,1,0,0
2020-06-27,territory,yk,125.0,0,0,125.0,0,,,0,,0,,0,,0,0,0
2020-06-27,province,pe,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2020-06-27,province,mb,314.0,0,0,314.0,1,37.0,37.0,0,33.0,0,37.0,0,33.0,0,0,0
2020-06-27,province,nb,30.0,0,0,30.0,0,15.0,15.0,1,15.0,0,15.0,0,0.0,0,0,0
2020-06-27,province,ab,2609.0,0,0,2609.0,0,2609.0,2609.0,6,2609.0,0,2609.0,55,2609.0,3,2,0
2020-06-27,province,ns,14.0,0,0,14.0,0,13.0,13.0,0,13.0,0,13.0,0,13.0,0,0,0
2020-06-27,province,nl,958.0,0,0,958.0,0,958.0,958.0,2,958.0,0,958.0,6,,0,0,0
2020-06-20,territory,nu,58.0,0,0,58.0,1,58.0,58.0,0,58.0,3,58.0,10,5.0,0,0,0
2020-06-20,province,sk,76.0,0,0,76.0,0,91.0,91.0,2,91.0,0,91.0,8,91.0,0,1,0
2020-06-20,territory,yk,115.0,0,0,115.0,0,,,0,,0,,0,,0,0,0
2020-06-20,territory,nt,10.0,0,0,10.0,0,10.0,10.0,0,10.0,0,10.0,1,10.0,0,0,0
2020-06-20,province,nl,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0
2020-06-20,province,nb,18.0,0,0,18.0,0,5.0,5.0,0,5.0,0,5.0,2,5.0,0,0,0
2020-06-20,province,ab,2779.0,0,1,2779.0,0,2779.0,2779.0,6,2779.0,0,2779.0,57,2779.0,1,1,1
2020-06-20,province,mb,398.0,0,0,398.0,0,85.0,85.0,0,73.0,0,85.0,0,0.0,0,0,0
2020-06-20,province,pe,1.0,0,0,1.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2020-06-20,province,ns,7.0,0,0,7.0,0,7.0,7.0,0,7.0,0,7.0,0,7.0,0,0,0
2020-06-13,province,ab,3610.0,0,0,3609.0,0,3609.0,3609.0,8,3609.0,1,3609.0,77,3609.0,1,0,0
2020-06-13,territory,nu,64.0,0,0,64.0,1,64.0,64.0,2,64.0,0,64.0,17,2.0,0,0,0
2020-06-13,territory,yk,130.0,0,0,130.0,0,,,0,,0,,0,,0,0,0
2020-06-13,province,ns,20.0,0,0,20.0,0,18.0,18.0,0,18.0,0,18.0,0,18.0,0,0,0
2020-06-13,province,pe,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2020-06-13,province,nl,1155.0,0,0,1155.0,3,1155.0,1155.0,1,1155.0,0,1155.0,9,,0,2,0
2020-06-13,province,sk,0.0,0,0,0.0,0,131.0,131.0,1,131.0,0,131.0,12,131.0,0,1,0
2020-06-13,province,mb,383.0,0,0,438.0,0,66.0,66.0,2,53.0,0,66.0,2,53.0,0,0,0
2020-06-13,territory,nt,8.0,0,0,8.0,0,8.0,8.0,0,8.0,0,8.0,2,8.0,1,0,0
2020-06-13,province,nb,18.0,0,0,18.0,0,24.0,24.0,0,24.0,0,24.0,1,24.0,0,0,0
2020-06-06,province,ab,3035.0,2,0,3035.0,0,3035.0,3035.0,6,3035.0,0,3035.0,51,3035.0,2,1,2
2020-06-06,territory,nu,54.0,0,0,54.0,1,54.0,54.0,0,54.0,5,54.0,10,7.0,1,3,0
2020-06-06,territory,nt,12.0,0,0,12.0,0,12.0,12.0,0,12.0,0,12.0,2,12.0,0,0,0
2020-06-06,province,pe,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2020-06-06,province,sk,138.0,0,0,138.0,0,175.0,175.0,4,175.0,0,175.0,16,175.0,0,0,0
2020-06-06,territory,yk,85.0,0,0,85.0,0,,,0,,0,,0,,0,0,0
2020-06-06,province,mb,452.0,0,0,452.0,0,79.0,79.0,0,66.0,0,79.0,2,0.0,0,0,0
2020-06-06,province,nb,62.0,0,0,62.0,0,19.0,19.0,0,19.0,0,19.0,1,0.0,0,0,0
2020-06-06,province,nl,1151.0,0,0,1151.0,0,1151.0,1151.0,1,1151.0,0,1151.0,6,,0,0,0
2020-06-06,province,ns,9.0,0,0,9.0,0,11.0,11.0,0,11.0,0,11.0,0,11.0,0,0,0
2020-05-30,province,ab,4165.0,0,0,4165.0,0,4165.0,4165.0,26,4165.0,2,4165.0,80,4165.0,3,2,0
2020-05-30,province,mb,816.0,0,0,816.0,1,100.0,100.0,1,85.0,0,100.0,0,85.0,2,0,0
2020-05-30,province,nb,22.0,0,0,22.0,0,9.0,9.0,0,9.0,0,9.0,0,9.0,0,0,0
2020-05-30,province,nl,1028.0,0,0,1028.0,2,1028.0,1028.0,1,1028.0,0,1028.0,4,,0,0,0
2020-05-30,province,ns,20.0,0,0,20.0,0,20.0,20.0,0,20.0,0,20.0,0,20.0,0,0,0
2020-05-30,province,pe,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2020-05-30,province,sk,140.0,0,0,140.0,0,128.0,128.0,1,128.0,0,128.0,4,128.0,1,1,0
2020-05-30,territory,nt,19.0,0,0,19.0,0,19.0,19.0,0,19.0,0,19.0,1,19.0,0,0,0
2020-05-30,territory,nu,59.0,0,0,59.0,1,59.0,59.0,2,59.0,0,59.0,19,4.0,1,5,0
2020-05-30,territory,yk,135.0,0,0,135.0,0,,,0,,0,,0,,0,0,0
2020-05-23,province,pe,5.0,0,0,5.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2020-05-23,province,sk,140.0,0,0,140.0,0,119.0,119.0,2,119.0,0,119.0,15,119.0,0,0,0
2020-05-23,territory,nt,20.0,0,0,20.0,0,20.0,20.0,0,20.0,1,20.0,1,20.0,0,0,0
2020-05-23,territory,nu,50.0,0,1,50.0,1,50.0,50.0,0,50.0,0,50.0,9,4.0,2,1,1
2020-05-23,territory,yk,85.0,0,0,85.0,0,,,0,,0,,0,,0,0,0
2020-05-23,province,ab,4775.0,0,0,4773.0,0,4773.0,4773.0,33,4773.0,5,4773.0,111,4773.0,3,2,0
2020-05-23,province,mb,721.0,1,0,721.0,3,59.0,59.0,0,51.0,0,59.0,0,0.0,0,1,1
2020-05-23,province,nb,46.0,0,0,46.0,0,13.0,13.0,0,13.0,0,13.0,0,13.0,0,0,0
2020-05-23,province,nl,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0
2020-05-23,province,ns,24.0,0,0,24.0,0,21.0,21.0,1,21.0,0,21.0,0,21.0,0,0,0
2020-05-16,province,ab,5385.0,0,3,5385.0,0,5385.0,5385.0,34,5385.0,3,5385.0,85,5385.0,3,2,3
2020-05-16,territory,nu,56.0,0,0,56.0,2,56.0,56.0,0,56.0,2,56.0,4,11.0,4,0,0
2020-05-16,territory,nt,22.0,0,0,22.0,0,22.0,22.0,0,22.0,0,22.0,3,22.0,0,0,0
2020-05-16,province,sk,179.0,0,2,179.0,1,140.0,140.0,1,140.0,0,140.0,3,140.0,2,1,2
2020-05-16,province,mb,769.0,0,0,769.0,8,70.0,70.0,2,59.0,0,70.0,1,0.0,0,0,0
2020-05-16,province,nb,27.0,0,0,27.0,0,21.0,21.0,0,21.0,0,21.0,1,21.0,0,0,0
2020-05-16,province,nl,456.0,0,0,456.0,0,456.0,456.0,0,456.0,0,456.0,0,,0,3,0
2020-05-16,province,ns,193.0,0,0,193.0,1,8.0,8.0,0,8.0,0,8.0,0,8.0,0,0,0
2020-05-16,territory,yk,205.0,0,0,205.0,0,,,0,,0,,0,,0,0,0
2020-05-16,province,pe,8.0,0,0,8.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2020-05-09,territory,yk,265.0,0,0,265.0,0,,,0,,0,,0,,0,0,0
2020-05-09,territory,nu,111.0,0,5,111.0,3,111.0,111.0,1,111.0,0,111.0,7,9.0,5,2,5
2020-05-09,territory,nt,25.0,0,0,25.0,0,25.0,25.0,0,25.0,0,25.0,4,25.0,1,0,0
2020-05-09,province,sk,221.0,0,0,221.0,0,152.0,152.0,3,152.0,0,152.0,4,152.0,0,1,0
2020-05-09,province,nl,624.0,0,0,624.0,1,624.0,624.0,1,624.0,0,624.0,3,,0,1,0
2020-05-09,province,mb,755.0,0,0,755.0,12,68.0,68.0,0,51.0,3,68.0,2,0.0,0,0,0
2020-05-09,province,nb,72.0,0,0,72.0,0,11.0,11.0,0,11.0,0,11.0,0,11.0,0,0,0
2020-05-09,province,ns,253.0,0,0,253.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2020-05-09,province,pe,13.0,0,0,13.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2020-05-09,province,ab,5080.0,0,0,5080.0,0,5080.0,5080.0,30,5080.0,4,5080.0,105,5080.0,10,6,0
2020-05-02,territory,yk,645.0,0,0,645.0,0,,,0,,0,,0,,0,0,0
2020-05-02,province,sk,252.0,0,0,252.0,0,182.0,182.0,1,182.0,0,182.0,3,182.0,1,0,0
2020-05-02,territory,nt,22.0,0,0,22.0,0,22.0,22.0,0,22.0,0,22.0,1,22.0,0,0,0
2020-05-02,territory,nu,32.0,0,4,32.0,3,32.0,32.0,0,32.0,0,32.0,0,3.0,1,0,4
2020-05-02,province,nb,60.0,0,0,60.0,0,15.0,15.0,0,15.0,0,15.0,0,2341.0,1,0,0
2020-05-02,province,nl,770.0,1,0,770.0,5,770.0,770.0,2,770.0,0,770.0,3,,0,0,1
2020-05-02,province,ns,342.0,1,0,342.0,1,4.0,4.0,0,4.0,0,4.0,0,7.0,0,0,1
2020-05-02,province,ab,5411.0,0,1,5409.0,0,5409.0,5409.0,49,5409.0,11,5409.0,112,5409.0,27,7,1
2020-05-02,province,pe,23.0,0,0,23.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2020-05-02,province,mb,810.0,0,0,810.0,19,71.0,71.0,0,63.0,2,71.0,0,0.0,0,0,0
2020-04-25,province,ab,5735.0,1,0,5733.0,0,5733.0,5733.0,41,5733.0,21,5733.0,165,5733.0,25,5,1
2020-04-25,province,pe,18.0,0,0,18.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2020-04-25,province,sk,131.0,0,0,131.0,2,172.0,172.0,2,172.0,1,172.0,4,172.0,1,0,0
2020-04-25,territory,nt,26.0,0,0,26.0,0,26.0,26.0,0,26.0,0,26.0,2,26.0,1,0,0
2020-04-25,territory,nu,36.0,0,8,36.0,3,36.0,36.0,0,36.0,0,36.0,3,4.0,0,2,8
2020-04-25,territory,yk,265.0,0,0,265.0,0,,,0,,0,,0,,0,0,0
2020-04-25,province,mb,962.0,1,0,962.0,16,65.0,65.0,0,58.0,4,65.0,2,0.0,0,0,1
2020-04-25,province,nb,48.0,0,0,48.0,0,28.0,28.0,0,28.0,0,28.0,0,28.0,7,1,0
2020-04-25,province,nl,524.0,0,0,524.0,2,524.0,524.0,0,524.0,1,524.0,1,,0,1,0
2020-04-25,province,ns,256.0,0,0,258.0,0,6.0,6.0,0,6.0,0,6.0,0,6.0,0,0,0
2020-04-18,territory,nt,23.0,0,0,23.0,0,23.0,23.0,0,23.0,0,23.0,1,23.0,0,0,0
2020-04-18,province,mb,939.0,0,0,939.0,12,49.0,49.0,0,49.0,2,49.0,3,0.0,0,0,0
2020-04-18,territory,nu,36.0,0,0,36.0,2,36.0,36.0,0,36.0,3,36.0,3,4.0,1,1,0
2020-04-18,province,ns,398.0,0,0,398.0,9,3.0,3.0,0,3.0,0,3.0,0,3.0,0,0,0
2020-04-18,province,sk,161.0,0,0,161.0,2,119.0,119.0,0,119.0,11,119.0,2,119.0,0,4,0
2020-04-18,territory,yk,190.0,0,0,190.0,0,,,0,,0,,0,,0,0,0
2020-04-18,province,nb,43.0,1,0,43.0,1,18.0,18.0,0,18.0,0,18.0,1,18.0,2,1,1
2020-04-18,province,nl,466.0,0,0,466.0,3,466.0,466.0,2,466.0,7,466.0,1,,0,3,0
2020-04-18,province,pe,20.0,0,0,20.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2020-04-18,province,ab,4965.0,2,2,4965.0,0,4965.0,4965.0,51,4965.0,38,4965.0,191,4965.0,69,11,4
2020-04-11,territory,nu,41.0,0,2,41.0,5,41.0,41.0,2,41.0,1,41.0,0,4.0,0,0,2
2020-04-11,territory,yk,220.0,0,0,220.0,1,,,0,,0,,0,,0,0,0
2020-04-11,province,pe,33.0,0,0,33.0,1,1.0,1.0,0,1.0,0,1.0,0,1.0,1,0,0
2020-04-11,province,sk,282.0,0,0,282.0,13,16.0,16.0,0,16.0,9,16.0,1,16.0,0,0,0
2020-04-11,territory,nt,32.0,0,0,32.0,0,32.0,32.0,1,32.0,0,32.0,0,32.0,0,0,0
2020-04-11,province,ab,4022.0,5,0,4020.0,0,4020.0,4020.0,30,4020.0,63,4020.0,195,4020.0,92,13,5
2020-04-11,province,ns,258.0,0,1,258.0,12,7.0,7.0,1,7.0,0,7.0,0,7.0,0,0,1
2020-04-11,province,nl,907.0,0,2,907.0,4,907.0,907.0,2,907.0,14,907.0,2,,0,3,2
2020-04-11,province,nb,85.0,0,0,85.0,1,20.0,20.0,0,20.0,0,20.0,0,20.0,3,2,0
2020-04-11,province,mb,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2020-04-04,province,pe,47.0,0,0,47.0,4,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2020-04-04,territory,nu,72.0,1,3,72.0,2,72.0,72.0,0,72.0,2,72.0,0,10.0,1,1,4
2020-04-04,territory,nt,42.0,0,3,42.0,0,42.0,42.0,0,42.0,2,42.0,2,42.0,1,0,3
2020-04-04,province,mb,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2020-04-04,province,nb,225.0,1,0,225.0,3,14.0,14.0,0,14.0,0,14.0,0,14.0,1,0,1
2020-04-04,province,sk,369.0,6,0,369.0,29,19.0,19.0,2,19.0,0,19.0,2,19.0,1,0,6
2020-04-04,province,nl,1548.0,6,19,1548.0,24,1548.0,1548.0,3,1548.0,24,1548.0,11,,0,2,25
2020-04-04,province,ns,547.0,5,9,557.0,49,3.0,3.0,0,3.0,0,3.0,1,3.0,0,0,14
2020-04-04,territory,yk,1300.0,3,10,1300.0,4,,,0,,0,,0,,0,0,13
2020-04-04,province,ab,2705.0,5,5,2705.0,0,2705.0,2705.0,20,2705.0,80,2705.0,122,2705.0,92,17,10
2020-03-28,territory,yk,890.0,3,6,890.0,4,,,0,,0,,0,,0,0,9
2020-03-28,province,ab,2622.0,24,23,2622.0,0,2622.0,2622.0,28,2622.0,101,2622.0,154,2622.0,114,21,47
2020-03-28,province,mb,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2020-03-28,province,nb,407.0,11,13,407.0,15,32.0,32.0,0,32.0,0,32.0,2,1706.0,42,1,24
2020-03-28,province,nl,1269.0,24,40,1269.0,16,1269.0,1269.0,11,1269.0,31,1269.0,14,,0,6,64
2020-03-28,province,ns,966.0,22,28,966.0,103,8.0,8.0,0,4.0,0,8.0,0,8.0,0,0,50
2020-03-28,province,pe,68.0,9,2,68.0,9,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,11
2020-03-28,province,sk,487.0,8,1,487.0,56,8.0,8.0,0,8.0,0,8.0,2,8.0,0,0,9
2020-03-28,territory,nt,67.0,5,8,67.0,0,67.0,67.0,0,67.0,1,67.0,4,67.0,4,2,13
2020-03-28,territory,nu,60.0,1,5,60.0,4,60.0,60.0,0,60.0,3,60.0,7,3.0,0,3,6
2020-03-21,province,pe,49.0,10,0,49.0,8,1.0,1.0,0,1.0,0,1.0,0,1.0,0,0,10
2020-03-21,province,ns,374.0,19,23,380.0,44,13.0,13.0,0,13.0,0,13.0,1,13.0,1,0,42
2020-03-21,province,nl,638.0,37,45,638.0,17,638.0,638.0,5,638.0,27,638.0,13,,0,8,82
2020-03-21,province,nb,947.0,75,29,947.0,21,92.0,92.0,1,92.0,5,92.0,7,92.0,5,3,104
2020-03-21,province,mb,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2020-03-21,province,ab,2797.0,109,61,2797.0,0,2797.0,2797.0,45,2797.0,124,2797.0,300,2797.0,167,50,170
2020-03-21,territory,yk,840.0,7,7,840.0,6,,,0,,0,,0,,0,0,14
2020-03-21,territory,nu,39.0,0,4,39.0,1,39.0,39.0,0,39.0,1,39.0,1,7.0,1,0,4
2020-03-21,territory,nt,110.0,6,19,110.0,0,110.0,110.0,1,110.0,5,110.0,7,110.0,6,1,25
2020-03-21,province,sk,555.0,28,10,555.0,64,34.0,34.0,1,34.0,4,34.0,6,34.0,1,0,38
2020-03-14,province,ns,295.0,31,22,297.0,35,4.0,28.0,0,28.0,1,28.0,0,28.0,1,0,53
2020-03-14,province,nl,378.0,28,62,378.0,19,378.0,378.0,4,378.0,19,378.0,7,,0,6,90
2020-03-14,province,nb,699.0,162,96,699.0,55,115.0,115.0,5,115.0,2,115.0,1,115.0,8,0,258
2020-03-14,province,mb,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2020-03-14,province,sk,971.0,85,29,971.0,129,282.0,282.0,6,282.0,22,282.0,28,282.0,12,6,114
2020-03-14,territory,nt,54.0,7,18,54.0,0,54.0,54.0,0,54.0,3,54.0,8,54.0,1,2,25
2020-03-14,territory,nu,21.0,3,2,21.0,3,21.0,21.0,0,21.0,0,21.0,2,3.0,1,1,5
2020-03-14,territory,yk,770.0,8,8,770.0,5,,,0,,0,,0,,0,0,16
2020-03-14,province,pe,78.0,19,4,78.0,17,2.0,2.0,0,2.0,0,2.0,0,2.0,0,0,23
2020-03-14,province,ab,3122.0,310,103,2780.0,0,2780.0,2780.0,38,2780.0,120,2780.0,393,2780.0,192,48,413
2020-03-07,province,nl,323.0,18,101,323.0,20,323.0,323.0,2,323.0,9,323.0,3,,0,3,119
2020-03-07,province,ns,272.0,35,23,281.0,48,33.0,33.0,2,33.0,1,33.0,2,33.0,1,1,58
2020-03-07,province,sk,676.0,97,26,676.0,104,179.0,179.0,3,179.0,34,179.0,18,179.0,13,9,123
2020-03-07,province,nb,674.0,100,96,674.0,72,102.0,102.0,3,102.0,1,102.0,3,102.0,13,0,196
2020-03-07,province,mb,750.0,155,13,725.0,34,89.0,89.0,1,68.0,3,89.0,15,68.0,10,1,168
2020-03-07,territory,nt,35.0,3,14,35.0,0,35.0,35.0,0,35.0,0,35.0,3,35.0,2,0,17
2020-03-07,province,pe,70.0,18,5,70.0,19,3.0,3.0,0,3.0,0,3.0,0,3.0,0,0,23
2020-03-07,territory,nu,32.0,7,4,32.0,4,32.0,32.0,0,32.0,0,32.0,3,21.0,0,1,11
2020-03-07,territory,yk,300.0,7,6,300.0,0,,,0,,0,,0,,0,0,13
2020-03-07,province,ab,1812.0,265,82,1471.0,0,1471.0,1471.0,22,1471.0,98,1471.0,139,1471.0,89,20,347
2020-02-29,province,ns,194.0,11,19,206.0,38,3.0,20.0,0,20.0,0,20.0,0,20.0,4,0,30
2020-02-29,province,ab,1289.0,228,72,925.0,0,925.0,925.0,11,925.0,49,925.0,99,925.0,39,11,300
2020-02-29,province,nl,236.0,14,64,236.0,24,236.0,236.0,1,236.0,18,236.0,5,,0,1,78
2020-02-29,province,nb,769.0,147,158,769.0,63,95.0,95.0,0,95.0,2,95.0,7,95.0,3,2,305
2020-02-29,province,mb,654.0,159,24,633.0,36,133.0,133.0,1,117.0,2,133.0,13,117.0,13,4,183
2020-02-29,province,pe,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2020-02-29,territory,nt,29.0,3,10,29.0,0,29.0,29.0,0,29.0,0,29.0,4,29.0,2,2,13
2020-02-29,territory,nu,18.0,1,7,18.0,2,18.0,18.0,0,18.0,0,18.0,1,9.0,0,0,8
2020-02-29,territory,yk,70.0,3,0,70.0,0,,,0,,0,,0,,0,0,3
