reference_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2025-01-25,2025-01-18,-1,ca,pct wk rsv lab det,quantile,0.9,9.1
2025-01-25,2025-01-18,-1,ca,pct wk rsv lab det,quantile,0.975,11.271624999999949
2025-01-25,2025-01-18,-1,atlantic,pct wk rsv lab det,quantile,0.025,3.3137500000000015
2025-01-25,2025-01-18,-1,atlantic,pct wk rsv lab det,quantile,0.1,5.812000000000001
2025-01-25,2025-01-18,-1,atlantic,pct wk rsv lab det,quantile,0.25,8.285
2025-01-25,2025-01-18,-1,atlantic,pct wk rsv lab det,quantile,0.5,11.3
2025-01-25,2025-01-18,-1,atlantic,pct wk rsv lab det,quantile,0.75,11.3
2025-01-25,2025-01-18,-1,atlantic,pct wk rsv lab det,quantile,0.9,11.3
2025-01-25,2025-01-18,-1,atlantic,pct wk rsv lab det,quantile,0.975,12.57162499999995
2025-01-25,2025-01-18,-1,qc,pct wk rsv lab det,quantile,0.025,0.11375000000000046
2025-01-25,2025-01-18,-1,qc,pct wk rsv lab det,quantile,0.1,2.612
2025-01-25,2025-01-18,-1,qc,pct wk rsv lab det,quantile,0.25,5.084999999999999
2025-01-25,2025-01-18,-1,qc,pct wk rsv lab det,quantile,0.5,8.1
2025-01-25,2025-01-18,-1,qc,pct wk rsv lab det,quantile,0.75,9.6
2025-01-25,2025-01-18,-1,qc,pct wk rsv lab det,quantile,0.9,9.6
2025-01-25,2025-01-18,-1,qc,pct wk rsv lab det,quantile,0.975,10.97162499999995
2025-01-25,2025-01-18,-1,on,pct wk rsv lab det,quantile,0.025,0
2025-01-25,2025-01-18,-1,on,pct wk rsv lab det,quantile,0.1,0.5120000000000005
2025-01-25,2025-01-18,-1,on,pct wk rsv lab det,quantile,0.25,2.9849999999999994
2025-01-25,2025-01-18,-1,on,pct wk rsv lab det,quantile,0.5,6
2025-01-25,2025-01-18,-1,on,pct wk rsv lab det,quantile,0.75,6.7
2025-01-25,2025-01-18,-1,on,pct wk rsv lab det,quantile,0.9,6.7
2025-01-25,2025-01-18,-1,on,pct wk rsv lab det,quantile,0.975,9.921624999999949
2025-01-25,2025-01-18,-1,prairies,pct wk rsv lab det,quantile,0.025,3.413750000000001
2025-01-25,2025-01-18,-1,prairies,pct wk rsv lab det,quantile,0.1,5.912000000000001
2025-01-25,2025-01-18,-1,prairies,pct wk rsv lab det,quantile,0.25,8.385
2025-01-25,2025-01-18,-1,prairies,pct wk rsv lab det,quantile,0.5,11.4
2025-01-25,2025-01-18,-1,prairies,pct wk rsv lab det,quantile,0.75,11.9
2025-01-25,2025-01-18,-1,prairies,pct wk rsv lab det,quantile,0.9,11.9
2025-01-25,2025-01-18,-1,prairies,pct wk rsv lab det,quantile,0.975,12.621624999999948
2025-01-25,2025-01-18,-1,bc,pct wk rsv lab det,quantile,0.025,1.6137500000000005
2025-01-25,2025-01-18,-1,bc,pct wk rsv lab det,quantile,0.1,4.112
2025-01-25,2025-01-18,-1,bc,pct wk rsv lab det,quantile,0.25,6.584999999999999
2025-01-25,2025-01-18,-1,bc,pct wk rsv lab det,quantile,0.5,9.6
2025-01-25,2025-01-18,-1,bc,pct wk rsv lab det,quantile,0.75,9.6
2025-01-25,2025-01-18,-1,bc,pct wk rsv lab det,quantile,0.9,9.6
2025-01-25,2025-01-18,-1,bc,pct wk rsv lab det,quantile,0.975,11.72162499999995
2025-01-25,2025-01-18,-1,territories,pct wk rsv lab det,quantile,0.025,0
2025-01-25,2025-01-18,-1,territories,pct wk rsv lab det,quantile,0.1,0
2025-01-25,2025-01-18,-1,territories,pct wk rsv lab det,quantile,0.25,0
2025-01-25,2025-01-18,-1,territories,pct wk rsv lab det,quantile,0.5,2.5
2025-01-25,2025-01-18,-1,territories,pct wk rsv lab det,quantile,0.75,2.8
2025-01-25,2025-01-18,-1,territories,pct wk rsv lab det,quantile,0.9,4.5095
2025-01-25,2025-01-18,-1,territories,pct wk rsv lab det,quantile,0.975,8.171624999999949
2025-01-25,2025-01-25,0,ca,pct wk rsv lab det,quantile,0.025,0.10999999999999943
2025-01-25,2025-01-25,0,ca,pct wk rsv lab det,quantile,0.1,3.6899999999999995
2025-01-25,2025-01-25,0,ca,pct wk rsv lab det,quantile,0.25,6.169999999999999
2025-01-25,2025-01-25,0,ca,pct wk rsv lab det,quantile,0.5,9.1
2025-01-25,2025-01-25,0,ca,pct wk rsv lab det,quantile,0.75,9.225
2025-01-25,2025-01-25,0,ca,pct wk rsv lab det,quantile,0.9,11.7705
2025-01-25,2025-01-25,0,ca,pct wk rsv lab det,quantile,0.975,16.574999999999914
